"Status","Year","Parent_department","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Ministry of Defence","Wales","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","West Midlands (England)","Shropshire and Staffordshire","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","West Midlands (England)","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","West Midlands (England)","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","West Midlands (England)","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","West Midlands (England)","West Midlands","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","West Midlands (England)","West Midlands","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","West Midlands (England)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","West Midlands (England)","West Midlands","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Yorkshire and The Humber","North Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Yorkshire and The Humber","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Yorkshire and The Humber","North Yorkshire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Yorkshire and The Humber","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Yorkshire and The Humber","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Yorkshire and The Humber","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Yorkshire and The Humber","West Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Yorkshire and The Humber","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","East of England","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","East of England","East Anglia","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","London","Inner London - West","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","London","Inner London - West","EO","55","[c]","27430","27310"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","London","Inner London - West","G6","30","[c]","63510","63420"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","London","Inner London - West","G7","75","[c]","52290","51580"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","London","Inner London - West","HEO","105","[c]","33100","32970"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","London","Inner London - West","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","London","Inner London - West","SEO","40","[c]","40660","39600"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","North East (England)","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","North East (England)","Northumberland and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","North East (England)","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","North West (England)","Cheshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","North West (England)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","North West (England)","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","North West (England)","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","North West (England)","Merseyside","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","North West (England)","Merseyside","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","North West (England)","Merseyside","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","South West (England)","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","South West (England)","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","West Midlands (England)","West Midlands","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","West Midlands (England)","West Midlands","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","West Midlands (England)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","West Midlands (England)","West Midlands","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East Midlands (England)","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East Midlands (England)","Derbyshire and Nottinghamshire","AO","25","[c]","19190","18890"
"Leaver Dept.","2021","Ministry of Justice","East Midlands (England)","Derbyshire and Nottinghamshire","EO","25","[c]","21660","21170"
"Leaver Dept.","2021","Ministry of Justice","East Midlands (England)","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AO","15","[c]","19330","19230"
"Leaver Dept.","2021","Ministry of Justice","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East Midlands (England)","Lincolnshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East Midlands (England)","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East Midlands (England)","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East Midlands (England)","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East of England","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East of England","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East of England","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East of England","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East of England","East Anglia","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East of England","East Anglia","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East of England","East Anglia","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East of England","East Anglia","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East of England","East Anglia","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East of England","Essex","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East of England","Essex","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East of England","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East of England","Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East of England","Essex","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","East of England","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","London","Inner London - East","AO","15","[c]","23840","22680"
"Leaver Dept.","2021","Ministry of Justice","London","Inner London - East","EO","10","[c]","27260","26410"
"Leaver Dept.","2021","Ministry of Justice","London","Inner London - East","G7","20","[c]","61690","58130"
"Leaver Dept.","2021","Ministry of Justice","London","Inner London - East","HEO","15","[c]","32750","31390"
"Leaver Dept.","2021","Ministry of Justice","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","London","Inner London - East","SEO","20","[c]","40040","40480"
"Leaver Dept.","2021","Ministry of Justice","London","Inner London - East","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","London","Inner London - West","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","London","Inner London - West","AO","35","[c]","22790","22680"
"Leaver Dept.","2021","Ministry of Justice","London","Inner London - West","EO","60","[c]","26880","26410"
"Leaver Dept.","2021","Ministry of Justice","London","Inner London - West","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","London","Inner London - West","G7","70","[c]","57680","56370"
"Leaver Dept.","2021","Ministry of Justice","London","Inner London - West","HEO","80","[c]","31340","30850"
"Leaver Dept.","2021","Ministry of Justice","London","Inner London - West","SCS level","15","[c]","97010","88220"
"Leaver Dept.","2021","Ministry of Justice","London","Inner London - West","SEO","85","[c]","39440","37120"
"Leaver Dept.","2021","Ministry of Justice","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","London","Outer London - East and North East","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","London","Outer London - East and North East","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","London","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","London","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","London","Outer London - South","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","London","Outer London - South","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","London","Outer London - South","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","London","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","London","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","London","Outer London - West and North West","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","London","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","London","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","London","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","London","Outer London - West and North West","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","North East (England)","Northumberland and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","North East (England)","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","North East (England)","Northumberland and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","North East (England)","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","North East (England)","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","North East (England)","Tees Valley and Durham","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","North East (England)","Tees Valley and Durham","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","North East (England)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","North East (England)","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","North East (England)","Tees Valley and Durham","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","North East (England)","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","North East (England)","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","North West (England)","Cheshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","North West (England)","Cheshire","EO","[c]","[c]","[c]","[c]"
