"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Policy","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","West Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","EO","Female","30","[c]","24120","24630"
"New entrant CS","2021","Policy","Yorkshire and The Humber","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","HEO","Female","70","[c]","29500","28970"
"New entrant CS","2021","Policy","Yorkshire and The Humber","HEO","Male","50","[c]","29680","29180"
"New entrant CS","2021","Policy","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Yorkshire and The Humber","SEO","Female","35","[c]","36620","36820"
"New entrant CS","2021","Policy","Yorkshire and The Humber","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","East of England","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","HEO","Female","65","[c]","34050","34020"
"New entrant CS","2021","Project Delivery","London","HEO","Male","45","[c]","34650","34710"
"New entrant CS","2021","Project Delivery","London","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","London","SEO","Female","30","[c]","41600","41950"
"New entrant CS","2021","Project Delivery","London","SEO","Male","35","[c]","42400","41950"
"New entrant CS","2021","Project Delivery","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","North West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Northern Ireland","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","HEO","Female","30","[c]","31840","33000"
"New entrant CS","2021","Project Delivery","South East (England)","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","SEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","EO","Female","45","[c]","25190","26350"
"New entrant CS","2021","Project Delivery","South West (England)","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","HEO","Female","35","[c]","31770","33000"
"New entrant CS","2021","Project Delivery","South West (England)","HEO","Male","55","[c]","31340","32000"
"New entrant CS","2021","Project Delivery","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","SEO","Female","45","[c]","39530","40000"
"New entrant CS","2021","Project Delivery","South West (England)","SEO","Male","40","[c]","39920","40000"
"New entrant CS","2021","Project Delivery","South West (England)","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","South West (England)","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Wales","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
