"Status","Year","Age","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","60-64","East of England","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","Inner London - East","AA/AO","15","[c]","24310","25110"
"New entrant CS","2021","60-64","London","Inner London - East","EO","15","[c]","29170","31060"
"New entrant CS","2021","60-64","London","Inner London - East","G6/G7","10","[c]","63590","63440"
"New entrant CS","2021","60-64","London","Inner London - East","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","Inner London - East","SEO/HEO","20","[c]","39740","40170"
"New entrant CS","2021","60-64","London","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","Inner London - West","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","Inner London - West","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","Inner London - West","G6/G7","25","[c]","62340","57980"
"New entrant CS","2021","60-64","London","Inner London - West","SCS level","10","[c]","100890","97460"
"New entrant CS","2021","60-64","London","Inner London - West","SEO/HEO","25","[c]","38670","39000"
"New entrant CS","2021","60-64","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","Outer London - South","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","Outer London - South","EO","10","[c]","30930","31060"
"New entrant CS","2021","60-64","London","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","Outer London - West and North West","EO","10","[c]","30070","31060"
"New entrant CS","2021","60-64","London","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North East (England)","Northumberland and Tyne and Wear","AA/AO","45","[c]","20680","21010"
"New entrant CS","2021","60-64","North East (England)","Northumberland and Tyne and Wear","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North East (England)","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North East (England)","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North East (England)","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North East (England)","Tees Valley and Durham","AA/AO","15","[c]","21220","21010"
"New entrant CS","2021","60-64","North East (England)","Tees Valley and Durham","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North East (England)","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North East (England)","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North West (England)","Cheshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North West (England)","Cheshire","EO","15","[c]","28700","27570"
"New entrant CS","2021","60-64","North West (England)","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North West (England)","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North West (England)","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North West (England)","Greater Manchester","AA/AO","20","[c]","20470","20570"
"New entrant CS","2021","60-64","North West (England)","Greater Manchester","EO","15","[c]","26570","27570"
"New entrant CS","2021","60-64","North West (England)","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North West (England)","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North West (England)","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North West (England)","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North West (England)","Lancashire","AA/AO","55","[c]","20910","21010"
"New entrant CS","2021","60-64","North West (England)","Lancashire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North West (England)","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North West (England)","Lancashire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North West (England)","Merseyside","AA/AO","15","[c]","20230","20140"
"New entrant CS","2021","60-64","North West (England)","Merseyside","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North West (England)","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North West (England)","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Northern Ireland","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Northern Ireland","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scotland","Eastern Scotland","AA/AO","15","[c]","21120","20850"
"New entrant CS","2021","60-64","Scotland","Eastern Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scotland","Eastern Scotland","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scotland","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scotland","Eastern Scotland","SEO/HEO","10","[c]","35910","35960"
"New entrant CS","2021","60-64","Scotland","Highlands and Islands","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scotland","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scotland","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scotland","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scotland","Southern Scotland","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scotland","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scotland","West Central Scotland","AA/AO","20","[c]","20890","20540"
"New entrant CS","2021","60-64","Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scotland","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scotland","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","15","[c]","21390","21010"
"New entrant CS","2021","60-64","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","20","[c]","28300","27570"
"New entrant CS","2021","60-64","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","South East (England)","Hampshire and Isle of Wight","AA/AO","30","[c]","20300","20140"
"New entrant CS","2021","60-64","South East (England)","Hampshire and Isle of Wight","EO","20","[c]","25110","27120"
"New entrant CS","2021","60-64","South East (England)","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","South East (England)","Hampshire and Isle of Wight","SEO/HEO","15","[c]","35440","37410"
"New entrant CS","2021","60-64","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","South East (England)","Kent","AA/AO","20","[c]","23380","24180"
"New entrant CS","2021","60-64","South East (England)","Kent","EO","30","[c]","29230","29290"
"New entrant CS","2021","60-64","South East (England)","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","South East (England)","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","South East (England)","Surrey, East and West Sussex","AA/AO","15","[c]","21700","21010"
"New entrant CS","2021","60-64","South East (England)","Surrey, East and West Sussex","EO","40","[c]","27990","27570"
"New entrant CS","2021","60-64","South West (England)","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","South West (England)","Cornwall and Isles of Scilly","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","South West (England)","Devon","AA/AO","20","[c]","20880","20880"
"New entrant CS","2021","60-64","South West (England)","Devon","EO","15","[c]","26640","27570"
"New entrant CS","2021","60-64","South West (England)","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","South West (England)","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","South West (England)","Dorset and Somerset","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","South West (England)","Dorset and Somerset","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","South West (England)","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","South West (England)","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","20","[c]","20220","20920"
"New entrant CS","2021","60-64","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","20","[c]","27170","27570"
"New entrant CS","2021","60-64","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","35","[c]","36060","36330"
"New entrant CS","2021","60-64","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","EO","10","[c]","27910","27570"
"New entrant CS","2021","60-64","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Wales","East Wales","AA/AO","10","[c]","20170","20500"
"New entrant CS","2021","60-64","Wales","East Wales","EO","10","[c]","26420","27570"
"New entrant CS","2021","60-64","Wales","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Wales","East Wales","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Wales","West Wales and The Valleys","AA/AO","20","[c]","20500","21010"
"New entrant CS","2021","60-64","Wales","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Wales","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Wales","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Wales","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Midlands (England)","Shropshire and Staffordshire","AA/AO","20","[c]","19730","18880"
"New entrant CS","2021","60-64","West Midlands (England)","Shropshire and Staffordshire","EO","15","[c]","27050","27570"
"New entrant CS","2021","60-64","West Midlands (England)","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Midlands (England)","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Midlands (England)","West Midlands","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Midlands (England)","West Midlands","EO","10","[c]","27050","27570"
"New entrant CS","2021","60-64","West Midlands (England)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Midlands (England)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Midlands (England)","West Midlands","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Midlands (England)","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Yorkshire and The Humber","North Yorkshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Yorkshire and The Humber","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Yorkshire and The Humber","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Yorkshire and The Humber","North Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Yorkshire and The Humber","South Yorkshire","AA/AO","10","[c]","[c]","[c]"
