"Status","Year","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Ministry of Justice","Calderdale and Kirklees","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cambridgeshire CC","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Camden and City of London","London","80","[c]","25800","23270"
"Leaver CS","2021","Ministry of Justice","Cardiff and Vale of Glamorgan","Outside London","95","[c]","23840","19570"
"Leaver CS","2021","Ministry of Justice","Central Hampshire","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Central Valleys","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cheshire East","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cheshire West and Chester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Chorley and West Lancashire","Outside London","90","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Conwy and Denbighshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Cornwall and Isles of Scilly","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Coventry","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Croydon","London","35","[c]","30290","22450"
"Leaver CS","2021","Ministry of Justice","Darlington","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Derby","Outside London","15","[c]","20890","17900"
"Leaver CS","2021","Ministry of Justice","Devon CC","Outside London","115","[c]","22370","18880"
"Leaver CS","2021","Ministry of Justice","Dorset CC","Outside London","85","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Dudley","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Durham CC","Outside London","140","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Ealing","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Derbyshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Kent","Outside London","15","[c]","20480","18880"
"Leaver CS","2021","Ministry of Justice","East Lancashire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Merseyside","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Riding of Yorkshire","Outside London","100","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Surrey","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","East Sussex CC","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Enfield","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Essex Thames Gateway","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Flintshire and Wrexham","Outside London","105","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Glasgow City","Outside London","20","[c]","26990","20650"
"Leaver CS","2021","Ministry of Justice","Gloucestershire","Outside London","15","[c]","23260","19210"
"Leaver CS","2021","Ministry of Justice","Greater Manchester North East","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Greater Manchester North West","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Greater Manchester South East","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Greater Manchester South West","Outside London","45","[c]","19820","19930"
"Leaver CS","2021","Ministry of Justice","Gwent Valleys","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Gwynedd","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Hackney and Newham","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Haringey and Islington","London","80","[c]","23610","22680"
"Leaver CS","2021","Ministry of Justice","Harrow and Hillingdon","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Hartlepool and Stockton-on-Tees","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Heart of Essex","Outside London","50","[c]","22120","20290"
"Leaver CS","2021","Ministry of Justice","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Hertfordshire","Outside London","65","[c]","26230","22450"
"Leaver CS","2021","Ministry of Justice","Hounslow and Richmond upon Thames","London","50","[c]","20810","21300"
"Leaver CS","2021","Ministry of Justice","Isle of Wight","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","London","55","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Kent Thames Gateway","Outside London","85","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Kingston upon Hull, City of","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Lambeth","London","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Lancaster and Wyre","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Leeds","Outside London","185","[c]","23400","19970"
"Leaver CS","2021","Ministry of Justice","Leicester","Outside London","60","[c]","22580","19570"
"Leaver CS","2021","Ministry of Justice","Leicestershire CC and Rutland","Outside London","105","[c]","22180","20100"
"Leaver CS","2021","Ministry of Justice","Lewisham and Southwark","London","30","[c]","27480","26150"
"Leaver CS","2021","Ministry of Justice","Lincolnshire","Outside London","90","[c]","19490","18080"
"Leaver CS","2021","Ministry of Justice","Liverpool","Outside London","70","[c]","21670","20650"
"Leaver CS","2021","Ministry of Justice","Luton","Outside London","20","[c]","19670","19930"
"Leaver CS","2021","Ministry of Justice","Manchester","Outside London","110","[c]","24640","20250"
"Leaver CS","2021","Ministry of Justice","Medway","Outside London","85","[c]","20350","16930"
"Leaver CS","2021","Ministry of Justice","Merton, Kingston upon Thames and Sutton","London","15","[c]","22330","22450"
"Leaver CS","2021","Ministry of Justice","Mid Kent","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Mid Lancashire","Outside London","70","[c]","26830","20690"
"Leaver CS","2021","Ministry of Justice","Milton Keynes","Outside London","65","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Monmouthshire and Newport","Outside London","30","[c]","21870","19570"
"Leaver CS","2021","Ministry of Justice","North and North East Lincolnshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North and West Norfolk","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Hampshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Nottinghamshire","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","North Yorkshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Northumberland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Norwich and East Norfolk","Outside London","90","[c]","26930","19570"
"Leaver CS","2021","Ministry of Justice","Nottingham","Outside London","125","[c]","21980","19380"
"Leaver CS","2021","Ministry of Justice","Oxfordshire","Outside London","100","[c]","23370","20520"
"Leaver CS","2021","Ministry of Justice","Peterborough","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Plymouth","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Portsmouth","Outside London","20","[c]","24450","20770"
"Leaver CS","2021","Ministry of Justice","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Sheffield","Outside London","30","[c]","26880","20100"
"Leaver CS","2021","Ministry of Justice","Shropshire CC","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Somerset","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South and West Derbyshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Nottinghamshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South Teesside","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","South West Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Southampton","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Staffordshire CC","Outside London","195","[c]","27270","20420"
"Leaver CS","2021","Ministry of Justice","Stoke-on-Trent","Outside London","45","[c]","19430","18880"
"Leaver CS","2021","Ministry of Justice","Suffolk","Outside London","115","[c]","22460","19130"
"Leaver CS","2021","Ministry of Justice","Sunderland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Swansea","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Swindon","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Torbay","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Tower Hamlets","London","65","[c]","38330","30850"
"Leaver CS","2021","Ministry of Justice","Tyneside","Outside London","60","[c]","21780","19830"
"Leaver CS","2021","Ministry of Justice","Unknown","Unknown","10","[c]","22180","18880"
"Leaver CS","2021","Ministry of Justice","Wakefield","Outside London","70","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Walsall","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wandsworth","London","75","[c]","24490","22680"
"Leaver CS","2021","Ministry of Justice","Warrington","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Warwickshire","Outside London","20","[c]","20690","18880"
"Leaver CS","2021","Ministry of Justice","West Cumbria","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Northamptonshire","Outside London","70","[c]","19500","18880"
"Leaver CS","2021","Ministry of Justice","West Surrey","Outside London","70","[c]","27820","24440"
"Leaver CS","2021","Ministry of Justice","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","West Sussex (South West)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Westminster","London","265","[c]","39440","30850"
"Leaver CS","2021","Ministry of Justice","Wiltshire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wirral","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Wolverhampton","Outside London","20","[c]","18830","18880"
"Leaver CS","2021","Ministry of Justice","Worcestershire","Outside London","125","[c]","22680","20100"
"Leaver CS","2021","Ministry of Justice","York","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","15","[c]","35780","32720"
"Leaver CS","2021","National Crime Agency","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Birmingham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Bridgend and Neath Port Talbot","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Lambeth","London","65","[c]","47550","41860"
"Leaver CS","2021","National Crime Agency","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Wakefield","Outside London","15","[c]","43140","43980"
"Leaver CS","2021","National Crime Agency","Warrington","Outside London","20","[c]","39050","34140"
"Leaver CS","2021","National Crime Agency","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Westminster","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Birmingham","Outside London","15","[c]","59480","51360"
"Leaver CS","2021","Office for Standards in Education","Bristol, City of","Outside London","20","[c]","49470","51360"
"Leaver CS","2021","Office for Standards in Education","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Manchester","Outside London","45","[c]","41670","28790"
"Leaver CS","2021","Office for Standards in Education","Nottingham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","Westminster","London","30","[c]","59110","62810"
