"Status","Year","Age","Function_of_post","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Project Delivery","Department for Transport (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Driver and Vehicle Standards Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Forestry and Land Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Forestry and Land Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Government Property Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","HM Courts and Tribunals Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","HM Courts and Tribunals Service","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","HM Courts and Tribunals Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","HM Courts and Tribunals Service","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","HM Land Registry","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","HM Revenue and Customs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","HM Revenue and Customs (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","HM Revenue and Customs (excl. agencies)","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","HM Revenue and Customs (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","HM Revenue and Customs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","HM Revenue and Customs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Insolvency Service","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Insolvency Service","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Met Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Met Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Ministry of Defence (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Ministry of Defence (excl. agencies)","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Ministry of Defence (excl. agencies)","EO","15","[c]","26090","26350"
"New entrant CS","2021","50-59","Project Delivery","Ministry of Defence (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Ministry of Defence (excl. agencies)","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Ministry of Defence (excl. agencies)","HEO","20","[c]","33080","33000"
"New entrant CS","2021","50-59","Project Delivery","Ministry of Defence (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Ministry of Defence (excl. agencies)","SEO","30","[c]","40220","40000"
"New entrant CS","2021","50-59","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Ministry of Justice (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Ministry of Justice (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Ministry of Justice (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Ministry of Justice (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Office for Standards in Education, Children's Services and Skills","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Planning Inspectorate","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Rural Payments Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Scottish Forestry","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Submarine Delivery Agency","Unknown","20","[c]","44520","41500"
"New entrant CS","2021","50-59","Project Delivery","UK Space Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","UK Space Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","United Kingdom Statistics Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","United Kingdom Statistics Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","United Kingdom Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","United Kingdom Statistics Authority","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Cabinet Office (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Defence Equipment and Support","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Defence Equipment and Support","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Defence Equipment and Support","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Defence Science and Technology Laboratory","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Department for Education (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Department for Education (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Department of Health and Social Care (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Driver and Vehicle Licensing Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Driver and Vehicle Standards Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Forestry and Land Scotland","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Forestry and Land Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Government Property Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Government Property Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","HM Courts and Tribunals Service","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","HM Courts and Tribunals Service","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","HM Revenue and Customs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","HM Revenue and Customs (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","HM Revenue and Customs (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","HM Revenue and Customs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Ministry of Defence (excl. agencies)","AA","15","[c]","17670","17230"
"New entrant CS","2021","50-59","Property","Ministry of Defence (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Ministry of Defence (excl. agencies)","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Ministry of Defence (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Ministry of Defence (excl. agencies)","HEO","20","[c]","33340","33150"
"New entrant CS","2021","50-59","Property","Ministry of Defence (excl. agencies)","SEO","10","[c]","40670","40000"
"New entrant CS","2021","50-59","Property","Ministry of Justice (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Ministry of Justice (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Ministry of Justice (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Ministry of Justice (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Ministry of Justice (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Ministry of Justice (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Scottish Prison Service","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Scottish Prison Service","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Valuation Office Agency","AO","20","[c]","20880","20880"
"New entrant CS","2021","50-59","Property","Valuation Office Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Valuation Office Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Valuation Office Agency","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Cabinet Office (excl. agencies)","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Cabinet Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Cabinet Office (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Cabinet Office (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Defence Science and Technology Laboratory","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Defence Science and Technology Laboratory","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Department for Education (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Department for Education (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Driver and Vehicle Licensing Agency","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Government Actuary's Department","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","HM Prison and Probation Service","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","HM Prison and Probation Service","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","HM Prison and Probation Service","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","HM Prison and Probation Service","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","HM Revenue and Customs (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","HM Revenue and Customs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Ministry of Defence (excl. agencies)","AA","60","[c]","19720","19560"
"New entrant CS","2021","50-59","Security","Ministry of Defence (excl. agencies)","AO","40","[c]","35600","39070"
"New entrant CS","2021","50-59","Security","Ministry of Defence (excl. agencies)","EO","20","[c]","32130","26350"
"New entrant CS","2021","50-59","Security","Ministry of Defence (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Ministry of Defence (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Ministry of Defence (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
