"Status","Year","Region_ITL3","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Manchester","Outside London","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Outside London","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Outside London","AA/AO","Unknown","120","[c]","20480","20140"
"New entrant CS","2021","Manchester","Outside London","EO","Heterosexual / straight","250","[c]","26570","27570"
"New entrant CS","2021","Manchester","Outside London","EO","LGBO","50","[c]","26960","27570"
"New entrant CS","2021","Manchester","Outside London","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Outside London","EO","Unknown","105","[c]","25350","24880"
"New entrant CS","2021","Manchester","Outside London","G6/G7","Heterosexual / straight","100","[c]","55750","52660"
"New entrant CS","2021","Manchester","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Outside London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Outside London","G6/G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Outside London","SEO/HEO","Heterosexual / straight","200","[c]","33960","32930"
"New entrant CS","2021","Manchester","Outside London","SEO/HEO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Outside London","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Outside London","SEO/HEO","Unknown","95","[c]","32390","31810"
"New entrant CS","2021","Manchester","Outside London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Manchester","Outside London","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Outside London","AA/AO","Heterosexual / straight","50","[c]","23610","24180"
"New entrant CS","2021","Medway","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Outside London","AA/AO","Unknown","35","[c]","21770","20740"
"New entrant CS","2021","Medway","Outside London","EO","Heterosexual / straight","60","[c]","29810","29290"
"New entrant CS","2021","Medway","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","London","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","London","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","London","EO","Heterosexual / straight","115","[c]","31370","31060"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","London","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","London","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Outside London","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Outside London","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Outside London","EO","Heterosexual / straight","50","[c]","29290","29290"
"New entrant CS","2021","Mid Kent","Outside London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Outside London","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Outside London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Outside London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Mid Kent","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Outside London","AA/AO","Heterosexual / straight","100","[c]","21100","21010"
"New entrant CS","2021","Mid Lancashire","Outside London","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Outside London","AA/AO","Unknown","60","[c]","21230","21030"
"New entrant CS","2021","Mid Lancashire","Outside London","EO","Heterosexual / straight","30","[c]","26710","27570"
"New entrant CS","2021","Mid Lancashire","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Outside London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Outside London","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mid Lancashire","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Outside London","AA/AO","Heterosexual / straight","40","[c]","23020","21010"
"New entrant CS","2021","Milton Keynes","Outside London","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Outside London","AA/AO","Unknown","40","[c]","23960","23010"
"New entrant CS","2021","Milton Keynes","Outside London","EO","Heterosexual / straight","35","[c]","27490","27570"
"New entrant CS","2021","Milton Keynes","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Outside London","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Outside London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Milton Keynes","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Outside London","AA/AO","Heterosexual / straight","90","[c]","19880","19130"
"New entrant CS","2021","Monmouthshire and Newport","Outside London","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Outside London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Outside London","AA/AO","Unknown","70","[c]","19750","19130"
"New entrant CS","2021","Monmouthshire and Newport","Outside London","EO","Heterosexual / straight","125","[c]","25700","27570"
"New entrant CS","2021","Monmouthshire and Newport","Outside London","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Outside London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Outside London","EO","Unknown","120","[c]","23930","23320"
"New entrant CS","2021","Monmouthshire and Newport","Outside London","G6/G7","Heterosexual / straight","35","[c]","51880","49100"
"New entrant CS","2021","Monmouthshire and Newport","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Outside London","G6/G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Outside London","SEO/HEO","Heterosexual / straight","160","[c]","33170","29720"
"New entrant CS","2021","Monmouthshire and Newport","Outside London","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Outside London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Outside London","SEO/HEO","Unknown","95","[c]","32850","29540"
"New entrant CS","2021","Monmouthshire and Newport","Outside London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Monmouthshire and Newport","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","Outside London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Newry, Mourne and Down","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Newry, Mourne and Down","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Newry, Mourne and Down","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Outside London","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Outside London","AA/AO","Unknown","30","[c]","21340","21430"
"New entrant CS","2021","North and North East Lincolnshire","Outside London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Outside London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Outside London","AA/AO","Heterosexual / straight","40","[c]","20960","20080"
"New entrant CS","2021","North and West Norfolk","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Outside London","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Outside London","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Outside London","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
