"Status","Year","Ethnicity","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Chinese","Serious Fraud Office","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Social Security Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Social Security Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Standards and Testing Agency","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Standards and Testing Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Student Awards Agency for Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Submarine Delivery Agency","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Submarine Delivery Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Submarine Delivery Agency","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Submarine Delivery Agency","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","The National Archives","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Transport Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Transport Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","UK Export Finance","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","UK Hydrographic Office","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","UK Intellectual Property Office","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","UK Space Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","UK Space Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","UK Supreme Court","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","United Kingdom Statistics Authority","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","United Kingdom Statistics Authority","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","United Kingdom Statistics Authority","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","United Kingdom Statistics Authority","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","United Kingdom Statistics Authority","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Valuation Office Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Valuation Office Agency","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Valuation Office Agency","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Valuation Office Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Valuation Office Agency","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Valuation Office Agency","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Valuation Office Agency","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Valuation Office Agency","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Valuation Office Agency","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Valuation Office Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Valuation Office Agency","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Valuation Office Agency","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Valuation Office Agency","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Valuation Office Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Valuation Office Agency","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Valuation Office Agency","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Valuation Office Agency","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Valuation Office Agency","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Valuation Office Agency","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Valuation Office Agency","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Valuation Office Agency","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Valuation Office Agency","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Valuation Office Agency","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Valuation Office Agency","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Valuation Office Agency","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Valuation Office Agency","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Valuation Office Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Valuation Office Agency","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Valuation Office Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Vehicle Certification Agency","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Veterinary Medicines Directorate","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Wales Office","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Wales Office","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Water Services Regulation Authority","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Water Services Regulation Authority","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Welsh Government (excl. agencies)","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Welsh Government (excl. agencies)","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Welsh Revenue Authority","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Welsh Revenue Authority","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Wilton Park","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Accountant in Bankruptcy","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Advisory, Conciliation and Arbitration Service","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Advisory, Conciliation and Arbitration Service","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Advisory, Conciliation and Arbitration Service","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Advisory, Conciliation and Arbitration Service","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Advisory, Conciliation and Arbitration Service","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Advisory, Conciliation and Arbitration Service","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Advisory, Conciliation and Arbitration Service","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Advisory, Conciliation and Arbitration Service","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Animal and Plant Health Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Animal and Plant Health Agency","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Animal and Plant Health Agency","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Animal and Plant Health Agency","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Animal and Plant Health Agency","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Animal and Plant Health Agency","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Animal and Plant Health Agency","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Animal and Plant Health Agency","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Animal and Plant Health Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Animal and Plant Health Agency","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Animal and Plant Health Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Animal and Plant Health Agency","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Animal and Plant Health Agency","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Animal and Plant Health Agency","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Animal and Plant Health Agency","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Animal and Plant Health Agency","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Animal and Plant Health Agency","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Animal and Plant Health Agency","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Animal and Plant Health Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Animal and Plant Health Agency","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Attorney General's Office","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cabinet Office (excl. agencies)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cabinet Office (excl. agencies)","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cabinet Office (excl. agencies)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cabinet Office (excl. agencies)","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cabinet Office (excl. agencies)","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cabinet Office (excl. agencies)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cabinet Office (excl. agencies)","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Cabinet Office (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Centre for Environment, Fisheries and Aquaculture Science","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Charity Commission","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Charity Commission","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Charity Commission","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Charity Commission","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Companies House","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Companies House","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Companies House","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Competition and Markets Authority","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Competition and Markets Authority","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Criminal Injuries Compensation Authority","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Crown Commercial Service","East Anglia","Outside London","[c]","[c]","[c]","[c]"
