"Status","Year","Age","Organisation","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","EO","10","10","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","15","15","53640","51120"
"In post","2021","30-39","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Derbyshire and Nottinghamshire","AA/AO","10","10","21120","21950"
"In post","2021","30-39","Crown Prosecution Service","Derbyshire and Nottinghamshire","EO","15","15","25920","25650"
"In post","2021","30-39","Crown Prosecution Service","Derbyshire and Nottinghamshire","G6/G7","25","25","52200","48830"
"In post","2021","30-39","Crown Prosecution Service","Derbyshire and Nottinghamshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Devon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Devon","G6/G7","5","5","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","East Anglia","AA/AO","10","10","22050","21950"
"In post","2021","30-39","Crown Prosecution Service","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","East Anglia","G6/G7","5","5","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","East Wales","AA/AO","10","10","21140","21950"
"In post","2021","30-39","Crown Prosecution Service","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","East Wales","G6/G7","20","20","50680","48830"
"In post","2021","30-39","Crown Prosecution Service","East Wales","SEO/HEO","10","10","34900","35810"
"In post","2021","30-39","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","G6/G7","5","5","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Essex","EO","5","5","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Essex","G6/G7","15","15","53910","51120"
"In post","2021","30-39","Crown Prosecution Service","Essex","SEO/HEO","5","5","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","5","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","5","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","10","10","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Greater Manchester","AA/AO","15","15","21940","21950"
"In post","2021","30-39","Crown Prosecution Service","Greater Manchester","EO","10","10","27250","27890"
"In post","2021","30-39","Crown Prosecution Service","Greater Manchester","G6/G7","30","25","51280","48830"
"In post","2021","30-39","Crown Prosecution Service","Greater Manchester","SEO/HEO","10","10","37500","38000"
"In post","2021","30-39","Crown Prosecution Service","Hampshire and Isle of Wight","AA/AO","5","5","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Hampshire and Isle of Wight","EO","10","10","28300","27050"
"In post","2021","30-39","Crown Prosecution Service","Hampshire and Isle of Wight","G6/G7","20","20","54610","51120"
"In post","2021","30-39","Crown Prosecution Service","Hampshire and Isle of Wight","SEO/HEO","10","10","35540","34680"
"In post","2021","30-39","Crown Prosecution Service","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Inner London - West","AA/AO","25","20","22920","23520"
"In post","2021","30-39","Crown Prosecution Service","Inner London - West","EO","40","35","28230","27760"
"In post","2021","30-39","Crown Prosecution Service","Inner London - West","G6/G7","140","140","56110","54760"
"In post","2021","30-39","Crown Prosecution Service","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Inner London - West","SEO/HEO","55","50","36980","39750"
"In post","2021","30-39","Crown Prosecution Service","Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Kent","EO","5","5","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Kent","G6/G7","5","5","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Lancashire","AA/AO","5","5","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Lancashire","G6/G7","10","10","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","AA/AO","5","5","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","EO","5","5","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","G6/G7","20","20","50750","48830"
"In post","2021","30-39","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Merseyside","AA/AO","5","5","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Merseyside","EO","15","15","25850","25820"
"In post","2021","30-39","Crown Prosecution Service","Merseyside","G6/G7","25","25","52140","48830"
"In post","2021","30-39","Crown Prosecution Service","Merseyside","SEO/HEO","15","15","35530","38000"
"In post","2021","30-39","Crown Prosecution Service","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","North Yorkshire","EO","10","10","26250","25920"
"In post","2021","30-39","Crown Prosecution Service","North Yorkshire","G6/G7","10","10","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","North Yorkshire","SEO/HEO","15","15","33620","30610"
"In post","2021","30-39","Crown Prosecution Service","Northumberland and Tyne and Wear","AA/AO","15","15","22240","21950"
"In post","2021","30-39","Crown Prosecution Service","Northumberland and Tyne and Wear","EO","10","10","26360","25820"
"In post","2021","30-39","Crown Prosecution Service","Northumberland and Tyne and Wear","G6/G7","20","20","51020","48830"
"In post","2021","30-39","Crown Prosecution Service","Northumberland and Tyne and Wear","SEO/HEO","10","10","35340","38000"
"In post","2021","30-39","Crown Prosecution Service","Outer London - East and North East","AA/AO","5","5","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Shropshire and Staffordshire","G6/G7","10","10","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","South Yorkshire","AA/AO","10","5","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Surrey, East and West Sussex","EO","5","5","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Surrey, East and West Sussex","G6/G7","15","15","56610","52760"
"In post","2021","30-39","Crown Prosecution Service","Surrey, East and West Sussex","SEO/HEO","5","5","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Tees Valley and Durham","AA/AO","5","5","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Tees Valley and Durham","G6/G7","10","10","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","West Midlands","AA/AO","15","15","21820","21950"
"In post","2021","30-39","Crown Prosecution Service","West Midlands","EO","20","15","25900","25480"
"In post","2021","30-39","Crown Prosecution Service","West Midlands","G6/G7","35","35","51640","49580"
"In post","2021","30-39","Crown Prosecution Service","West Midlands","SEO/HEO","20","20","34140","31840"
"In post","2021","30-39","Crown Prosecution Service","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","West Wales and The Valleys","EO","5","5","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service","West Yorkshire","AA/AO","10","10","21920","21950"
"In post","2021","30-39","Crown Prosecution Service","West Yorkshire","EO","10","10","26680","26220"
"In post","2021","30-39","Crown Prosecution Service","West Yorkshire","G6/G7","35","35","51270","49580"
"In post","2021","30-39","Crown Prosecution Service","West Yorkshire","SEO/HEO","15","15","35640","38000"
"In post","2021","30-39","Crown Prosecution Service Inspectorate","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service Inspectorate","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service Inspectorate","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Crown Prosecution Service Inspectorate","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt Management Office","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt Management Office","Inner London - West","G6/G7","15","15","67300","67180"
"In post","2021","30-39","Debt Management Office","Inner London - West","SEO/HEO","10","10","42280","41770"
"In post","2021","30-39","Defence Electronics and Components Agency","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Defence Electronics and Components Agency","East Wales","EO","20","20","26670","27460"
"In post","2021","30-39","Defence Electronics and Components Agency","East Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2021","30-39","Defence Electronics and Components Agency","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Defence Equipment and Support","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Defence Equipment and Support","Bedfordshire and Hertfordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","30-39","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","EO","5","5","[c]","[c]"
"In post","2021","30-39","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Defence Equipment and Support","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","10","10","35870","34520"
"In post","2021","30-39","Defence Equipment and Support","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Defence Equipment and Support","Cumbria","EO","5","5","[c]","[c]"
"In post","2021","30-39","Defence Equipment and Support","Devon","EO","5","5","[c]","[c]"
"In post","2021","30-39","Defence Equipment and Support","Devon","SEO/HEO","5","5","[c]","[c]"
"In post","2021","30-39","Defence Equipment and Support","Dorset and Somerset","EO","5","5","[c]","[c]"
"In post","2021","30-39","Defence Equipment and Support","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Defence Equipment and Support","Dorset and Somerset","SEO/HEO","30","25","33240","32780"
"In post","2021","30-39","Defence Equipment and Support","East Anglia","SEO/HEO","15","15","32050","30610"
"In post","2021","30-39","Defence Equipment and Support","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Defence Equipment and Support","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Defence Equipment and Support","Eastern Scotland","SEO/HEO","10","10","[c]","[c]"
"In post","2021","30-39","Defence Equipment and Support","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","EO","250","225","22640","22130"
"In post","2021","30-39","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","295","290","53900","53080"
"In post","2021","30-39","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","1380","1330","35330","35290"
"In post","2021","30-39","Defence Equipment and Support","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Defence Equipment and Support","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Defence Equipment and Support","Hampshire and Isle of Wight","EO","25","25","22010","20590"
"In post","2021","30-39","Defence Equipment and Support","Hampshire and Isle of Wight","SEO/HEO","15","15","33880","33460"
"In post","2021","30-39","Defence Equipment and Support","Herefordshire, Worcestershire and Warwickshire","EO","20","20","20100","19810"
"In post","2021","30-39","Defence Equipment and Support","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","30-39","Defence Equipment and Support","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Defence Equipment and Support","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
