"Status","Year","Function_of_post","Organisation","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","No function","Driver and Vehicle Standards Agency","East of England","Essex Haven Gateway","15","10","27950","26780"
"In post","2021","No function","Driver and Vehicle Standards Agency","East of England","Essex Thames Gateway","10","5","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","East of England","Heart of Essex","30","30","27960","26780"
"In post","2021","No function","Driver and Vehicle Standards Agency","East of England","Hertfordshire","50","50","30140","30580"
"In post","2021","No function","Driver and Vehicle Standards Agency","East of England","Luton","10","10","27470","26700"
"In post","2021","No function","Driver and Vehicle Standards Agency","East of England","North and West Norfolk","10","10","27200","26700"
"In post","2021","No function","Driver and Vehicle Standards Agency","East of England","Norwich and East Norfolk","40","40","27870","26780"
"In post","2021","No function","Driver and Vehicle Standards Agency","East of England","Peterborough","35","35","28070","26780"
"In post","2021","No function","Driver and Vehicle Standards Agency","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","East of England","Suffolk","55","55","28980","26780"
"In post","2021","No function","Driver and Vehicle Standards Agency","East of England","Thurrock","10","10","28900","27900"
"In post","2021","No function","Driver and Vehicle Standards Agency","East of England","West Essex","5","5","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","London","Barking & Dagenham and Havering","15","15","31650","30780"
"In post","2021","No function","Driver and Vehicle Standards Agency","London","Barnet","30","30","32210","30780"
"In post","2021","No function","Driver and Vehicle Standards Agency","London","Bexley and Greenwich","50","45","32900","30780"
"In post","2021","No function","Driver and Vehicle Standards Agency","London","Bromley","10","10","31100","30700"
"In post","2021","No function","Driver and Vehicle Standards Agency","London","Croydon","5","5","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","London","Ealing","10","10","31220","30740"
"In post","2021","No function","Driver and Vehicle Standards Agency","London","Enfield","20","15","30960","30780"
"In post","2021","No function","Driver and Vehicle Standards Agency","London","Haringey and Islington","15","15","30810","30580"
"In post","2021","No function","Driver and Vehicle Standards Agency","London","Harrow and Hillingdon","75","70","32760","30780"
"In post","2021","No function","Driver and Vehicle Standards Agency","London","Hounslow and Richmond upon Thames","15","10","30840","30470"
"In post","2021","No function","Driver and Vehicle Standards Agency","London","Lewisham and Southwark","10","10","31810","30700"
"In post","2021","No function","Driver and Vehicle Standards Agency","London","Merton, Kingston upon Thames and Sutton","45","45","32420","30780"
"In post","2021","No function","Driver and Vehicle Standards Agency","London","Redbridge and Waltham Forest","45","45","31370","30700"
"In post","2021","No function","Driver and Vehicle Standards Agency","North East (England)","Darlington","35","30","29150","27680"
"In post","2021","No function","Driver and Vehicle Standards Agency","North East (England)","Durham CC","10","10","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","North East (England)","Northumberland","5","5","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","North East (England)","South Teesside","10","10","28210","26780"
"In post","2021","No function","Driver and Vehicle Standards Agency","North East (England)","Sunderland","5","5","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","North East (England)","Tyneside","205","185","25290","21590"
"In post","2021","No function","Driver and Vehicle Standards Agency","North West (England)","Blackburn with Darwen","30","25","28460","27230"
"In post","2021","No function","Driver and Vehicle Standards Agency","North West (England)","Blackpool","5","5","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","North West (England)","Cheshire East","10","10","27700","26700"
"In post","2021","No function","Driver and Vehicle Standards Agency","North West (England)","Cheshire West and Chester","10","5","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","North West (England)","Chorley and West Lancashire","5","5","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","North West (England)","East Cumbria","25","25","30110","27550"
"In post","2021","No function","Driver and Vehicle Standards Agency","North West (England)","East Lancashire","5","5","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","North West (England)","East Merseyside","55","55","29450","27680"
"In post","2021","No function","Driver and Vehicle Standards Agency","North West (England)","Greater Manchester North East","60","60","27670","26780"
"In post","2021","No function","Driver and Vehicle Standards Agency","North West (England)","Greater Manchester North West","35","30","26880","26700"
"In post","2021","No function","Driver and Vehicle Standards Agency","North West (England)","Greater Manchester South East","30","30","27660","26780"
"In post","2021","No function","Driver and Vehicle Standards Agency","North West (England)","Greater Manchester South West","10","10","27900","26580"
"In post","2021","No function","Driver and Vehicle Standards Agency","North West (England)","Lancaster and Wyre","5","5","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","North West (England)","Liverpool","25","20","26990","26700"
"In post","2021","No function","Driver and Vehicle Standards Agency","North West (England)","Manchester","20","20","27040","26470"
"In post","2021","No function","Driver and Vehicle Standards Agency","North West (England)","Mid Lancashire","55","50","28770","27680"
"In post","2021","No function","Driver and Vehicle Standards Agency","North West (England)","Sefton","10","5","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","North West (England)","West Cumbria","5","5","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","North West (England)","Wirral","15","15","28470","26780"
"In post","2021","No function","Driver and Vehicle Standards Agency","Scotland","Aberdeen City and Aberdeenshire","20","20","27420","26780"
"In post","2021","No function","Driver and Vehicle Standards Agency","Scotland","Angus and Dundee City","10","5","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","Scotland","City of Edinburgh","15","15","25250","26350"
"In post","2021","No function","Driver and Vehicle Standards Agency","Scotland","Clackmannanshire and Fife","10","10","27650","26780"
"In post","2021","No function","Driver and Vehicle Standards Agency","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","Scotland","East Ayrshire and North Ayrshire mainland","20","20","29680","27680"
"In post","2021","No function","Driver and Vehicle Standards Agency","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","45","45","29860","27680"
"In post","2021","No function","Driver and Vehicle Standards Agency","Scotland","East Lothian and Midlothian","10","10","28010","26780"
"In post","2021","No function","Driver and Vehicle Standards Agency","Scotland","Falkirk","15","15","28820","27680"
"In post","2021","No function","Driver and Vehicle Standards Agency","Scotland","Glasgow City","25","20","27460","26780"
"In post","2021","No function","Driver and Vehicle Standards Agency","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","10","10","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","20","20","28390","26780"
"In post","2021","No function","Driver and Vehicle Standards Agency","Scotland","North Lanarkshire","5","5","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","Scotland","Perth and Kinross and Stirling","15","15","28280","26780"
"In post","2021","No function","Driver and Vehicle Standards Agency","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","Scotland","South Ayrshire","5","5","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","Scotland","South Lanarkshire","5","5","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","Scotland","West Lothian","45","45","30730","29420"
"In post","2021","No function","Driver and Vehicle Standards Agency","South East (England)","Berkshire","40","40","27700","26780"
"In post","2021","No function","Driver and Vehicle Standards Agency","South East (England)","Buckinghamshire CC","5","5","[c]","[c]"
"In post","2021","No function","Driver and Vehicle Standards Agency","South East (England)","Central Hampshire","10","10","29610","26780"
"In post","2021","No function","Driver and Vehicle Standards Agency","South East (England)","East Kent","60","55","31680","30990"
"In post","2021","No function","Driver and Vehicle Standards Agency","South East (England)","East Surrey","25","20","36280","38890"
"In post","2021","No function","Driver and Vehicle Standards Agency","South East (England)","East Sussex CC","40","35","26740","26780"
"In post","2021","No function","Driver and Vehicle Standards Agency","South East (England)","Isle of Wight","5","5","[c]","[c]"
