"Status","Year","Disability","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Undeclared","Derbyshire and Nottinghamshire","Nottingham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Devon","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Devon","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Dorset and Somerset","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Dorset and Somerset","Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Anglia","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Anglia","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Anglia","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Anglia","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Anglia","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Wales","Cardiff and Vale of Glamorgan","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Wales","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Wales","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Eastern Scotland","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Eastern Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Eastern Scotland","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Essex","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Essex","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Greater Manchester","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Greater Manchester","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Greater Manchester","Greater Manchester South West","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Greater Manchester","Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Hampshire and Isle of Wight","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Hampshire and Isle of Wight","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Hampshire and Isle of Wight","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Hampshire and Isle of Wight","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Hampshire and Isle of Wight","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Inner London - East","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Inner London - East","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Inner London - East","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Inner London - East","Tower Hamlets","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Inner London - West","Camden and City of London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Inner London - West","Wandsworth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Inner London - West","Westminster","London","235","[c]","44700","42410"
"Leaver Dept.","2021","Undeclared","Kent","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Kent","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Lancashire","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Lancashire","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Lancashire","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Lancashire","Mid Lancashire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Lincolnshire","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Merseyside","Liverpool","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Merseyside","Sefton","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Merseyside","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North Yorkshire","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North Yorkshire","York","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northumberland and Tyne and Wear","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northumberland and Tyne and Wear","Tyneside","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outer London - East and North East","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outer London - South","Croydon","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outer London - South","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outer London - West and North West","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outer London - West and North West","Ealing","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outer London - West and North West","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outer London - West and North West","Hounslow and Richmond upon Thames","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Shropshire and Staffordshire","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Shropshire and Staffordshire","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South Yorkshire","Sheffield","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Southern Scotland","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Surrey, East and West Sussex","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Surrey, East and West Sussex","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Surrey, East and West Sussex","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Surrey, East and West Sussex","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Surrey, East and West Sussex","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Surrey, East and West Sussex","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Tees Valley and Durham","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Tees Valley and Durham","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Central Scotland","Glasgow City","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Central Scotland","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands","Birmingham","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands","Solihull","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Wales and The Valleys","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Wales and The Valleys","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Wales and The Valleys","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Wales and The Valleys","Swansea","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Yorkshire","Leeds","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Yorkshire","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bedfordshire and Hertfordshire","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bedfordshire and Hertfordshire","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cheshire","Cheshire East","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cheshire","Warrington","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cumbria","East Cumbria","Outside London","30","[c]","22570","20430"
"Leaver Dept.","2021","Unknown","Cumbria","West Cumbria","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","Derby","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","Nottingham","Outside London","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon","Devon CC","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon","Plymouth","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dorset and Somerset","Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","Norwich and East Norfolk","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","Peterborough","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","Suffolk","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","Cardiff and Vale of Glamorgan","Outside London","65","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","Monmouthshire and Newport","Outside London","65","[c]","37590","35410"
"Leaver Dept.","2021","Unknown","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","Angus and Dundee City","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","City of Edinburgh","Outside London","60","[c]","33810","29190"
"Leaver Dept.","2021","Unknown","Eastern Scotland","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","Southend-on-Sea","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","50","[c]","37020","33290"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","55","[c]","38940","36970"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
