"Status","Year","Age","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Finance","North West (England)","Cheshire","10","10","40960","36320"
"In post","2021","50-59","Finance","North West (England)","Cumbria","5","5","[c]","[c]"
"In post","2021","50-59","Finance","North West (England)","Greater Manchester","75","70","45150","43120"
"In post","2021","50-59","Finance","North West (England)","Lancashire","30","30","38440","33530"
"In post","2021","50-59","Finance","North West (England)","Merseyside","100","95","35600","29470"
"In post","2021","50-59","Finance","Northern Ireland","Northern Ireland","10","10","31640","28170"
"In post","2021","50-59","Finance","Overseas","Overseas","15","15","37020","33300"
"In post","2021","50-59","Finance","Scotland","Eastern Scotland","40","40","39650","37190"
"In post","2021","50-59","Finance","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Scotland","Southern Scotland","20","20","39350","33930"
"In post","2021","50-59","Finance","Scotland","West Central Scotland","215","165","24760","21440"
"In post","2021","50-59","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","100","100","41770","36520"
"In post","2021","50-59","Finance","South East (England)","Hampshire and Isle of Wight","130","130","39200","33630"
"In post","2021","50-59","Finance","South East (England)","Kent","5","5","[c]","[c]"
"In post","2021","50-59","Finance","South East (England)","Surrey, East and West Sussex","100","95","34650","31810"
"In post","2021","50-59","Finance","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","South West (England)","Devon","30","30","44180","44050"
"In post","2021","50-59","Finance","South West (England)","Dorset and Somerset","20","20","35760","30740"
"In post","2021","50-59","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","275","265","46110","41910"
"In post","2021","50-59","Finance","Wales","East Wales","100","95","44180","37410"
"In post","2021","50-59","Finance","Wales","West Wales and The Valleys","105","100","40200","37410"
"In post","2021","50-59","Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","20","20","38350","34150"
"In post","2021","50-59","Finance","West Midlands (England)","Shropshire and Staffordshire","40","40","43130","40780"
"In post","2021","50-59","Finance","West Midlands (England)","West Midlands","70","65","43010","40040"
"In post","2021","50-59","Finance","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Finance","Yorkshire and The Humber","North Yorkshire","45","45","39850","36520"
"In post","2021","50-59","Finance","Yorkshire and The Humber","South Yorkshire","45","40","38100","37100"
"In post","2021","50-59","Finance","Yorkshire and The Humber","West Yorkshire","175","155","31810","25560"
"In post","2021","50-59","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","85","85","41110","38630"
"In post","2021","50-59","Human Resources","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","10","10","38060","38100"
"In post","2021","50-59","Human Resources","East Midlands (England)","Lincolnshire","10","10","27480","26670"
"In post","2021","50-59","Human Resources","East of England","Bedfordshire and Hertfordshire","15","15","35610","32810"
"In post","2021","50-59","Human Resources","East of England","East Anglia","45","45","38290","34800"
"In post","2021","50-59","Human Resources","East of England","Essex","15","15","31450","29200"
"In post","2021","50-59","Human Resources","London","Inner London - East","110","110","51850","47080"
"In post","2021","50-59","Human Resources","London","Inner London - West","420","410","50960","45740"
"In post","2021","50-59","Human Resources","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Human Resources","London","Outer London - South","115","110","48490","46070"
"In post","2021","50-59","Human Resources","London","Outer London - West and North West","25","25","44310","36280"
"In post","2021","50-59","Human Resources","North East (England)","Northumberland and Tyne and Wear","15","15","36060","32900"
"In post","2021","50-59","Human Resources","North East (England)","Tees Valley and Durham","15","10","39980","33520"
"In post","2021","50-59","Human Resources","North West (England)","Cheshire","25","20","44630","45480"
"In post","2021","50-59","Human Resources","North West (England)","Cumbria","5","5","[c]","[c]"
"In post","2021","50-59","Human Resources","North West (England)","Greater Manchester","140","135","35090","32100"
"In post","2021","50-59","Human Resources","North West (England)","Lancashire","85","75","27270","26670"
"In post","2021","50-59","Human Resources","North West (England)","Merseyside","75","70","41120","39480"
"In post","2021","50-59","Human Resources","Northern Ireland","Northern Ireland","10","10","32180","31770"
"In post","2021","50-59","Human Resources","Overseas","Overseas","10","10","37680","33300"
"In post","2021","50-59","Human Resources","Scotland","Eastern Scotland","45","40","39720","39500"
"In post","2021","50-59","Human Resources","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Human Resources","Scotland","Southern Scotland","20","20","45000","44450"
"In post","2021","50-59","Human Resources","Scotland","West Central Scotland","205","190","25940","22080"
"In post","2021","50-59","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","55","50","43160","40190"
"In post","2021","50-59","Human Resources","South East (England)","Hampshire and Isle of Wight","80","75","35440","33300"
"In post","2021","50-59","Human Resources","South East (England)","Kent","25","20","36220","31170"
"In post","2021","50-59","Human Resources","South East (England)","Surrey, East and West Sussex","15","15","47210","48900"
"In post","2021","50-59","Human Resources","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Human Resources","South West (England)","Devon","25","25","40310","39750"
"In post","2021","50-59","Human Resources","South West (England)","Dorset and Somerset","20","20","39750","33300"
"In post","2021","50-59","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","200","190","40510","36860"
"In post","2021","50-59","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Human Resources","Wales","East Wales","150","145","38680","35860"
"In post","2021","50-59","Human Resources","Wales","West Wales and The Valleys","65","60","36400","33350"
"In post","2021","50-59","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","40","35","36870","31180"
"In post","2021","50-59","Human Resources","West Midlands (England)","Shropshire and Staffordshire","25","25","40540","36460"
"In post","2021","50-59","Human Resources","West Midlands (England)","West Midlands","30","30","42670","41870"
"In post","2021","50-59","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2021","50-59","Human Resources","Yorkshire and The Humber","North Yorkshire","30","30","41350","36260"
"In post","2021","50-59","Human Resources","Yorkshire and The Humber","South Yorkshire","20","20","42750","37450"
"In post","2021","50-59","Human Resources","Yorkshire and The Humber","West Yorkshire","60","60","43950","41080"
"In post","2021","50-59","Inspector of Education and Training","East Midlands (England)","Derbyshire and Nottinghamshire","40","40","65380","64500"
"In post","2021","50-59","Inspector of Education and Training","East of England","East Anglia","50","50","66040","75500"
"In post","2021","50-59","Inspector of Education and Training","London","Inner London - West","95","95","68010","64500"
"In post","2021","50-59","Inspector of Education and Training","North West (England)","Greater Manchester","55","55","65310","64500"
"In post","2021","50-59","Inspector of Education and Training","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","35","35","66420","67500"
"In post","2021","50-59","Inspector of Education and Training","Wales","East Wales","35","35","74400","74730"
"In post","2021","50-59","Inspector of Education and Training","West Midlands (England)","West Midlands","40","40","66630","75500"
"In post","2021","50-59","Inspector of Education and Training","Yorkshire and The Humber","North Yorkshire","45","45","67070","75500"
"In post","2021","50-59","Intelligence Analysis","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Intelligence Analysis","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","10","10","26280","26340"
"In post","2021","50-59","Intelligence Analysis","East Midlands (England)","Lincolnshire","10","10","33330","32670"
"In post","2021","50-59","Intelligence Analysis","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Intelligence Analysis","East of England","East Anglia","100","100","32950","33300"
"In post","2021","50-59","Intelligence Analysis","East of England","Essex","10","10","[c]","[c]"
"In post","2021","50-59","Intelligence Analysis","London","Inner London - East","35","35","46700","43880"
"In post","2021","50-59","Intelligence Analysis","London","Inner London - West","125","120","47440","45620"
"In post","2021","50-59","Intelligence Analysis","London","Outer London - East and North East","5","5","[c]","[c]"
"In post","2021","50-59","Intelligence Analysis","London","Outer London - South","35","35","35520","30560"
"In post","2021","50-59","Intelligence Analysis","London","Outer London - West and North West","140","135","35160","31870"
"In post","2021","50-59","Intelligence Analysis","North East (England)","Northumberland and Tyne and Wear","5","5","[c]","[c]"
"In post","2021","50-59","Intelligence Analysis","North East (England)","Tees Valley and Durham","10","10","34110","31180"
"In post","2021","50-59","Intelligence Analysis","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Intelligence Analysis","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Intelligence Analysis","North West (England)","Greater Manchester","60","60","28880","27250"
"In post","2021","50-59","Intelligence Analysis","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Intelligence Analysis","North West (England)","Merseyside","15","15","28600","27140"
"In post","2021","50-59","Intelligence Analysis","Overseas","Overseas","10","10","45230","39930"
"In post","2021","50-59","Intelligence Analysis","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Intelligence Analysis","Scotland","West Central Scotland","15","10","30680","27370"
"In post","2021","50-59","Intelligence Analysis","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2021","50-59","Intelligence Analysis","South East (England)","Hampshire and Isle of Wight","25","25","27990","26670"
"In post","2021","50-59","Intelligence Analysis","South East (England)","Kent","90","90","29410","27370"
"In post","2021","50-59","Intelligence Analysis","South East (England)","Surrey, East and West Sussex","15","15","30780","28370"
"In post","2021","50-59","Intelligence Analysis","South West (England)","Devon","5","5","[c]","[c]"
"In post","2021","50-59","Intelligence Analysis","South West (England)","Dorset and Somerset","5","5","[c]","[c]"
"In post","2021","50-59","Intelligence Analysis","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2021","50-59","Intelligence Analysis","Wales","East Wales","10","10","[c]","[c]"
"In post","2021","50-59","Intelligence Analysis","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","10","[c]","[c]"
"In post","2021","50-59","Intelligence Analysis","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2021","50-59","Intelligence Analysis","West Midlands (England)","West Midlands","10","10","33320","31030"
