"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","HM Revenue and Customs","Aberdeen City and Aberdeenshire","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Aberdeen City and Aberdeenshire","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Aberdeen City and Aberdeenshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Aberdeen City and Aberdeenshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Aberdeen City and Aberdeenshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Aberdeen City and Aberdeenshire","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Angus and Dundee City","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Angus and Dundee City","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Angus and Dundee City","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Angus and Dundee City","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Angus and Dundee City","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Angus and Dundee City","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Belfast","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Belfast","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Belfast","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Belfast","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Belfast","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Belfast","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Berkshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Berkshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Berkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Berkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Berkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Berkshire","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Bexley and Greenwich","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Bexley and Greenwich","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Bexley and Greenwich","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Bexley and Greenwich","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Birmingham","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Birmingham","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Birmingham","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Birmingham","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Birmingham","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Birmingham","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Birmingham","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Birmingham","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Birmingham","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Birmingham","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Bradford","AA/AO","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Bradford","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Bradford","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Bradford","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Bradford","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Bradford","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Bradford","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Bradford","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Bradford","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Bradford","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Bradford","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Bradford","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Brent","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Brent","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Brent","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Brent","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Brent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Brent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Bristol, City of","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Bristol, City of","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Bristol, City of","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Bristol, City of","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Bristol, City of","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Bristol, City of","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Bristol, City of","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Bristol, City of","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Calderdale and Kirklees","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Calderdale and Kirklees","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Calderdale and Kirklees","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Calderdale and Kirklees","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Cambridgeshire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Cambridgeshire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Camden and City of London","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Camden and City of London","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Camden and City of London","EO","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Camden and City of London","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Camden and City of London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Camden and City of London","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Camden and City of London","SEO/HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Camden and City of London","SEO/HEO","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Cardiff and Vale of Glamorgan","AA/AO","Female","95","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Cardiff and Vale of Glamorgan","AA/AO","Male","70","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Cardiff and Vale of Glamorgan","EO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Cardiff and Vale of Glamorgan","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Cardiff and Vale of Glamorgan","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Cardiff and Vale of Glamorgan","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Cardiff and Vale of Glamorgan","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Cardiff and Vale of Glamorgan","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Cardiff and Vale of Glamorgan","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Cardiff and Vale of Glamorgan","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Cheshire East","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Cheshire East","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Cheshire East","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Cheshire East","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Cheshire East","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Cheshire East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","City of Edinburgh","AA/AO","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","City of Edinburgh","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","City of Edinburgh","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","City of Edinburgh","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","City of Edinburgh","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","City of Edinburgh","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","City of Edinburgh","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","City of Edinburgh","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","City of Edinburgh","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","City of Edinburgh","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Cornwall and Isles of Scilly","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Cornwall and Isles of Scilly","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Coventry","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Coventry","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Coventry","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Coventry","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Coventry","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Coventry","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Coventry","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Coventry","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Croydon","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Croydon","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Croydon","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Croydon","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Croydon","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Croydon","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Croydon","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Croydon","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Derry City and Strabane","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Derry City and Strabane","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Derry City and Strabane","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Derry City and Strabane","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Derry City and Strabane","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Derry City and Strabane","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Devon CC","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Devon CC","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Devon CC","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Devon CC","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Devon CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Devon CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Devon CC","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Devon CC","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Dudley","AA/AO","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Dudley","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Dudley","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Dudley","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Dudley","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Dudley","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Durham CC","AA/AO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Durham CC","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Durham CC","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Durham CC","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Durham CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Durham CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Ealing","AA/AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Ealing","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Ealing","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Ealing","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Ealing","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Ealing","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Kent","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Kent","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Kent","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Kent","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Kent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Kent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Sussex CC","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Sussex CC","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Sussex CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Sussex CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Essex Haven Gateway","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Essex Haven Gateway","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Essex Haven Gateway","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Essex Haven Gateway","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Flintshire and Wrexham","AA/AO","Female","70","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Flintshire and Wrexham","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Flintshire and Wrexham","EO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Flintshire and Wrexham","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Flintshire and Wrexham","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Flintshire and Wrexham","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Flintshire and Wrexham","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Flintshire and Wrexham","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Glasgow City","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Glasgow City","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Glasgow City","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Glasgow City","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Glasgow City","G6/G7","Female","[c]","[c]","[c]","[c]"
