"Status","Year","Age","Parent_department","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","HM Land Registry","Project Delivery","Merseyside","5","5","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Project Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Property","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Commercial","Greater Manchester","5","5","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Commercial","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Communications","Inner London - West","15","15","37700","36160"
"In post","2021","20-29","HM Revenue and Customs","Communications","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Communications","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Communications","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Digital, Data and Technology","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Digital, Data and Technology","Eastern Scotland","5","5","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Digital, Data and Technology","Essex","15","15","30350","31810"
"In post","2021","20-29","HM Revenue and Customs","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","27430","25560"
"In post","2021","20-29","HM Revenue and Customs","Digital, Data and Technology","Greater Manchester","30","30","34270","31810"
"In post","2021","20-29","HM Revenue and Customs","Digital, Data and Technology","Inner London - East","30","30","37510","29570"
"In post","2021","20-29","HM Revenue and Customs","Digital, Data and Technology","Inner London - West","10","10","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Digital, Data and Technology","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Digital, Data and Technology","Merseyside","10","10","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Digital, Data and Technology","Northumberland and Tyne and Wear","70","70","32360","31810"
"In post","2021","20-29","HM Revenue and Customs","Digital, Data and Technology","Outer London - South","15","15","37380","36160"
"In post","2021","20-29","HM Revenue and Customs","Digital, Data and Technology","Shropshire and Staffordshire","25","25","30950","31810"
"In post","2021","20-29","HM Revenue and Customs","Digital, Data and Technology","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Digital, Data and Technology","Surrey, East and West Sussex","25","25","28510","25560"
"In post","2021","20-29","HM Revenue and Customs","Digital, Data and Technology","West Central Scotland","5","5","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Digital, Data and Technology","West Midlands","15","15","33430","31810"
"In post","2021","20-29","HM Revenue and Customs","Digital, Data and Technology","West Yorkshire","25","25","30760","31810"
"In post","2021","20-29","HM Revenue and Customs","Economics","Greater Manchester","15","15","32500","31810"
"In post","2021","20-29","HM Revenue and Customs","Economics","Inner London - East","10","10","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Economics","Inner London - West","40","35","40130","36160"
"In post","2021","20-29","HM Revenue and Customs","Economics","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Economics","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Finance","Devon","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Finance","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Finance","Essex","20","20","27370","25560"
"In post","2021","20-29","HM Revenue and Customs","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Finance","Inner London - West","5","5","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Finance","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Finance","Northumberland and Tyne and Wear","10","10","34180","35220"
"In post","2021","20-29","HM Revenue and Customs","Finance","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Finance","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Finance","West Central Scotland","50","45","20780","20140"
"In post","2021","20-29","HM Revenue and Customs","Finance","West Yorkshire","10","10","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Human Resources","Derbyshire and Nottinghamshire","15","15","32000","31810"
"In post","2021","20-29","HM Revenue and Customs","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Human Resources","Greater Manchester","15","15","30370","29250"
"In post","2021","20-29","HM Revenue and Customs","Human Resources","Inner London - East","10","5","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Human Resources","Northumberland and Tyne and Wear","5","5","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Human Resources","West Yorkshire","5","5","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Intelligence Analysis","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Intelligence Analysis","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Intelligence Analysis","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Intelligence Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Intelligence Analysis","Inner London - West","10","10","35990","36160"
"In post","2021","20-29","HM Revenue and Customs","Intelligence Analysis","Kent","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Intelligence Analysis","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Intelligence Analysis","Northumberland and Tyne and Wear","5","5","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Intelligence Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Intelligence Analysis","West Central Scotland","5","5","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Intelligence Analysis","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Intelligence Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Internal Audit","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Internal Audit","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","International Trade","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","International Trade","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","International Trade","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","International Trade","Merseyside","5","5","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","International Trade","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","International Trade","Outer London - South","5","5","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","International Trade","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","International Trade","West Yorkshire","5","5","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Knowledge and Information Management","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Knowledge and Information Management","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Knowledge and Information Management","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Legal","Berkshire, Buckinghamshire and Oxfordshire","15","15","26780","25560"
"In post","2021","20-29","HM Revenue and Customs","Legal","Derbyshire and Nottinghamshire","35","35","27620","25560"
"In post","2021","20-29","HM Revenue and Customs","Legal","East Anglia","40","40","23450","25560"
"In post","2021","20-29","HM Revenue and Customs","Legal","East Wales","15","15","25780","25560"
"In post","2021","20-29","HM Revenue and Customs","Legal","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Legal","Essex","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","26680","25560"
"In post","2021","20-29","HM Revenue and Customs","Legal","Greater Manchester","80","80","27960","25560"
"In post","2021","20-29","HM Revenue and Customs","Legal","Hampshire and Isle of Wight","10","10","26190","25560"
"In post","2021","20-29","HM Revenue and Customs","Legal","Inner London - East","20","20","35250","36160"
"In post","2021","20-29","HM Revenue and Customs","Legal","Inner London - West","105","105","32260","29570"
"In post","2021","20-29","HM Revenue and Customs","Legal","Kent","15","15","25590","25560"
"In post","2021","20-29","HM Revenue and Customs","Legal","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Legal","Northern Ireland","10","10","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Legal","Northumberland and Tyne and Wear","20","20","27400","25560"
