"Status","Year","Function_of_post","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","No function","Office of Rail and Road","Office of Rail and Road","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of the Public Guardian","Ministry of Justice","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of the Public Guardian","Ministry of Justice","West Midlands","10","[c]","28260","22570"
"New entrant CS","2021","No function","Planning Inspectorate","Ministry of Housing, Communities and Local Government","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","65","[c]","27500","23660"
"New entrant CS","2021","No function","Public Health England","Department of Health and Social Care","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Public Health England","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","55","[c]","34380","30460"
"New entrant CS","2021","No function","Public Health England","Department of Health and Social Care","Derbyshire and Nottinghamshire","65","[c]","34340","29980"
"New entrant CS","2021","No function","Public Health England","Department of Health and Social Care","Devon","10","[c]","41230","31370"
"New entrant CS","2021","No function","Public Health England","Department of Health and Social Care","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Public Health England","Department of Health and Social Care","East Anglia","70","[c]","37490","30460"
"New entrant CS","2021","No function","Public Health England","Department of Health and Social Care","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Public Health England","Department of Health and Social Care","Essex","35","[c]","31600","30460"
"New entrant CS","2021","No function","Public Health England","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","350","[c]","31360","28590"
"New entrant CS","2021","No function","Public Health England","Department of Health and Social Care","Greater Manchester","145","[c]","27760","19630"
"New entrant CS","2021","No function","Public Health England","Department of Health and Social Care","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Public Health England","Department of Health and Social Care","Inner London - East","635","[c]","39630","36330"
"New entrant CS","2021","No function","Public Health England","Department of Health and Social Care","Inner London - West","20","[c]","46410","32480"
"New entrant CS","2021","No function","Public Health England","Department of Health and Social Care","Kent","20","[c]","39910","38190"
"New entrant CS","2021","No function","Public Health England","Department of Health and Social Care","Lancashire","15","[c]","27220","31370"
"New entrant CS","2021","No function","Public Health England","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Public Health England","Department of Health and Social Care","Merseyside","25","[c]","29070","29980"
"New entrant CS","2021","No function","Public Health England","Department of Health and Social Care","North Yorkshire","15","[c]","39160","33170"
"New entrant CS","2021","No function","Public Health England","Department of Health and Social Care","Northumberland and Tyne and Wear","45","[c]","36390","36330"
"New entrant CS","2021","No function","Public Health England","Department of Health and Social Care","Outer London - West and North West","200","[c]","33520","32330"
"New entrant CS","2021","No function","Public Health England","Department of Health and Social Care","South Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Public Health England","Department of Health and Social Care","Surrey, East and West Sussex","25","[c]","33790","25820"
"New entrant CS","2021","No function","Public Health England","Department of Health and Social Care","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Public Health England","Department of Health and Social Care","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Public Health England","Department of Health and Social Care","West Midlands","120","[c]","30970","27780"
"New entrant CS","2021","No function","Public Health England","Department of Health and Social Care","West Yorkshire","60","[c]","33510","31370"
"New entrant CS","2021","No function","Registers of Scotland","Scottish Government","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Scottish Prison Service","Scottish Government","Eastern Scotland","105","[c]","21670","20810"
"New entrant CS","2021","No function","Scottish Prison Service","Scottish Government","Highlands and Islands","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Scottish Prison Service","Scottish Government","North Eastern Scotland","35","[c]","21750","20810"
"New entrant CS","2021","No function","Scottish Prison Service","Scottish Government","Southern Scotland","15","[c]","20810","20810"
"New entrant CS","2021","No function","Scottish Prison Service","Scottish Government","West Central Scotland","70","[c]","21400","20810"
"New entrant CS","2021","No function","Serious Fraud Office","Attorney General's Departments","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Standards and Testing Agency","Department for Education","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Standards and Testing Agency","Department for Education","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Standards and Testing Agency","Department for Education","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Standards and Testing Agency","Department for Education","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Teaching Regulation Agency","Department for Education","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","The National Archives","The National Archives","Outer London - West and North West","35","[c]","30860","28040"
"New entrant CS","2021","No function","UK Hydrographic Office","Ministry of Defence","Dorset and Somerset","50","[c]","25680","20170"
"New entrant CS","2021","No function","UK Hydrographic Office","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","East Wales","135","[c]","25230","23320"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","United Kingdom Statistics Authority","East Wales","105","[c]","27020","23050"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Hampshire and Isle of Wight","200","[c]","26780","24600"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Inner London - West","50","[c]","37020","32540"
"New entrant CS","2021","No function","Vehicle Certification Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","23850","21590"
"New entrant CS","2021","No function","Vehicle Certification Agency","Department for Transport","Leicestershire, Rutland and Northamptonshire","10","[c]","28470","24150"
"New entrant CS","2021","No function","Wales Office","Wales Office","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Wales Office","Wales Office","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","Water Services Regulation Authority","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","Water Services Regulation Authority","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","Water Services Regulation Authority","West Midlands","10","[c]","58360","64000"
"New entrant CS","2021","Project Delivery","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","35","[c]","58890","54700"
"New entrant CS","2021","Project Delivery","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Charity Commission","Charity Commission","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Companies House","Department for Business, Energy and Industrial Strategy","East Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Competition and Markets Authority","Competition and Markets Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Competition and Markets Authority","Competition and Markets Authority","Inner London - East","25","[c]","47040","36000"
"New entrant CS","2021","Project Delivery","Competition and Markets Authority","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Crown Commercial Service","Other Cabinet Office Agencies","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Crown Commercial Service","Other Cabinet Office Agencies","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Crown Commercial Service","Other Cabinet Office Agencies","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Defence Equipment and Support","Ministry of Defence","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
