"Status","Year","Function_of_post","Organisation","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Finance","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","EO","25","[c]","24820","23440"
"New entrant CS","2021","Finance","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","G7","10","[c]","50510","49530"
"New entrant CS","2021","Finance","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","HEO","70","[c]","32030","32790"
"New entrant CS","2021","Finance","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SEO","30","[c]","39940","40650"
"New entrant CS","2021","Finance","Driver and Vehicle Licensing Agency","Department for Transport","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Driver and Vehicle Licensing Agency","Department for Transport","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Driver and Vehicle Licensing Agency","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Driver and Vehicle Standards Agency","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Driver and Vehicle Standards Agency","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Driver and Vehicle Standards Agency","Department for Transport","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Education and Skills Funding Agency","Department for Education","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Education and Skills Funding Agency","Department for Education","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Education and Skills Funding Agency","Department for Education","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Education and Skills Funding Agency","Department for Education","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Food Standards Agency","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Forestry and Land Scotland","Scottish Government","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Forestry and Land Scotland","Scottish Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Forestry and Land Scotland","Scottish Government","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Forestry and Land Scotland","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Government Legal Department","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Government Property Agency","Other Cabinet Office Agencies","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Government Property Agency","Other Cabinet Office Agencies","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Government Property Agency","Other Cabinet Office Agencies","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Health and Safety Executive","Department for Work and Pensions","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Courts and Tribunals Service","Ministry of Justice","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Courts and Tribunals Service","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Courts and Tribunals Service","Ministry of Justice","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Courts and Tribunals Service","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Courts and Tribunals Service","Ministry of Justice","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Land Registry","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Land Registry","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","AO","30","[c]","20140","20140"
"New entrant CS","2021","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","HEO","15","[c]","31810","31810"
"New entrant CS","2021","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Treasury (excl. agencies)","HM Treasury","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Treasury (excl. agencies)","HM Treasury","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Treasury (excl. agencies)","HM Treasury","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","HM Treasury (excl. agencies)","HM Treasury","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Insolvency Service","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Institute for Apprenticeships and Technical Education","Department for Education","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Maritime and Coastguard Agency","Department for Transport","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Maritime and Coastguard Agency","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","AO","25","[c]","21620","20920"
"New entrant CS","2021","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","EO","35","[c]","27170","26350"
"New entrant CS","2021","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","HEO","25","[c]","34740","33000"
"New entrant CS","2021","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Defence (excl. agencies)","Ministry of Defence","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Justice (excl. agencies)","Ministry of Justice","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Justice (excl. agencies)","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Ministry of Justice (excl. agencies)","Ministry of Justice","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","National Crime Agency","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","National Crime Agency","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","National Savings and Investments","Chancellor's other departments","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Northern Ireland Office","Northern Ireland Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Northern Ireland Office","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Northern Ireland Office","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Office of Rail and Road","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Planning Inspectorate","Ministry of Housing, Communities and Local Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Planning Inspectorate","Ministry of Housing, Communities and Local Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Planning Inspectorate","Ministry of Housing, Communities and Local Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Public Health England","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Public Health England","Department of Health and Social Care","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Public Health England","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Public Health England","Department of Health and Social Care","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Public Health England","Department of Health and Social Care","HEO","10","[c]","32430","32330"
"New entrant CS","2021","Finance","Public Health England","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Public Health England","Department of Health and Social Care","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Registers of Scotland","Scottish Government","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scottish Courts and Tribunals Service","Scottish Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scottish Forestry","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Scottish Prison Service","Scottish Government","AA","[c]","[c]","[c]","[c]"
