"Status","Year","Ethnicity","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Asian","Home Office","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","South East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","Yorkshire and The Humber","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Home Office","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","East of England","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","East of England","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","North East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","North West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","North West (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","South East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","South East (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","South West (England)","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","South West (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","South West (England)","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","South West (England)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","South West (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Defence","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Housing, Communities and Local Government","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Housing, Communities and Local Government","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Housing, Communities and Local Government","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Housing, Communities and Local Government","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Housing, Communities and Local Government","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Housing, Communities and Local Government","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Housing, Communities and Local Government","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Housing, Communities and Local Government","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Housing, Communities and Local Government","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Housing, Communities and Local Government","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Housing, Communities and Local Government","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Housing, Communities and Local Government","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Housing, Communities and Local Government","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Housing, Communities and Local Government","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Housing, Communities and Local Government","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Ministry of Housing, Communities and Local Government","North West (England)","EO","[c]","[c]","[c]","[c]"
