"Status","Year","Ethnicity","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Other Cabinet Office Agencies","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scottish Government","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Export Finance","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Export Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Export Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Export Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Export Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Supreme Court","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Welsh Government","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Welsh Government","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","AA/AO","AO","70","[c]","19950","20120"
"New entrant CS","2021","Unknown","Attorney General's Departments","EO","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","G6/G7","G7","40","[c]","52200","50520"
"New entrant CS","2021","Unknown","Attorney General's Departments","SEO/HEO","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Attorney General's Departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cabinet Office","AA/AO","AO","80","[c]","20950","20800"
"New entrant CS","2021","Unknown","Cabinet Office","EO","EO","65","[c]","26530","27500"
"New entrant CS","2021","Unknown","Cabinet Office","G6/G7","G6","60","[c]","83690","88500"
"New entrant CS","2021","Unknown","Cabinet Office","G6/G7","G7","50","[c]","55000","54700"
"New entrant CS","2021","Unknown","Cabinet Office","SCS level","SCS level","160","[c]","82080","71380"
"New entrant CS","2021","Unknown","Cabinet Office","SEO/HEO","HEO","605","[c]","28630","28000"
"New entrant CS","2021","Unknown","Cabinet Office","SEO/HEO","SEO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chancellor's other departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Competition and Markets Authority","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","AA/AO","AO","135","[c]","21050","20880"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","EO","EO","195","[c]","24850","24250"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","G7","30","[c]","54770","53380"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","100","[c]","32590","33570"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","55","[c]","41190","40050"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","SEO/HEO","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","EO","EO","90","[c]","25900","25000"
"New entrant CS","2021","Unknown","Department for Education","G6/G7","G6","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","G6/G7","G7","40","[c]","51820","49960"
"New entrant CS","2021","Unknown","Department for Education","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education","SEO/HEO","HEO","70","[c]","31330","29360"
"New entrant CS","2021","Unknown","Department for Education","SEO/HEO","SEO","65","[c]","38580","36570"
"New entrant CS","2021","Unknown","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","AA/AO","AO","90","[c]","22030","21050"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","EO","EO","90","[c]","22800","24430"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","G6/G7","G6","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","G6/G7","G7","45","[c]","52090","52290"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","75","[c]","31890","32560"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","55","[c]","37490","36500"
"New entrant CS","2021","Unknown","Department for International Trade","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","EO","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","G6/G7","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","SEO/HEO","HEO","35","[c]","32020","31800"
"New entrant CS","2021","Unknown","Department for International Trade","SEO/HEO","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport","AA/AO","AA","70","[c]","18790","18060"
"New entrant CS","2021","Unknown","Department for Transport","AA/AO","AO","185","[c]","23320","21590"
"New entrant CS","2021","Unknown","Department for Transport","EO","EO","110","[c]","26730","26130"
"New entrant CS","2021","Unknown","Department for Transport","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport","G6/G7","G7","30","[c]","55620","54110"
"New entrant CS","2021","Unknown","Department for Transport","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport","SEO/HEO","HEO","105","[c]","32160","34710"
"New entrant CS","2021","Unknown","Department for Transport","SEO/HEO","SEO","45","[c]","42060","42470"
"New entrant CS","2021","Unknown","Department for Work and Pensions","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","AA/AO","AO","490","[c]","21380","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions","EO","EO","1230","[c]","28680","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","G6/G7","G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions","SEO/HEO","HEO","40","[c]","34310","33750"
"New entrant CS","2021","Unknown","Department for Work and Pensions","SEO/HEO","SEO","35","[c]","39750","39330"
"New entrant CS","2021","Unknown","Department of Health and Social Care","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care","EO","EO","165","[c]","26540","27270"
"New entrant CS","2021","Unknown","Department of Health and Social Care","G6/G7","G6","70","[c]","66040","66230"
"New entrant CS","2021","Unknown","Department of Health and Social Care","G6/G7","G7","140","[c]","52120","53360"
"New entrant CS","2021","Unknown","Department of Health and Social Care","SCS level","SCS level","35","[c]","104140","90000"
"New entrant CS","2021","Unknown","Department of Health and Social Care","SEO/HEO","HEO","305","[c]","31850","32790"
"New entrant CS","2021","Unknown","Department of Health and Social Care","SEO/HEO","SEO","125","[c]","39710","40650"
"New entrant CS","2021","Unknown","Food Standards Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Foreign, Commonwealth and Development Office","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","AA/AO","AO","200","[c]","22540","22350"
"New entrant CS","2021","Unknown","HM Land Registry","EO","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","SEO/HEO","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Land Registry","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","AA/AO","AO","1975","[c]","20260","20140"
"New entrant CS","2021","Unknown","HM Revenue and Customs","EO","EO","640","[c]","25670","25560"
"New entrant CS","2021","Unknown","HM Revenue and Customs","G6/G7","G6","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","G6/G7","G7","45","[c]","54100","52580"
"New entrant CS","2021","Unknown","HM Revenue and Customs","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs","SEO/HEO","HEO","310","[c]","32760","31810"
"New entrant CS","2021","Unknown","HM Revenue and Customs","SEO/HEO","SEO","65","[c]","39440","38630"
"New entrant CS","2021","Unknown","HM Revenue and Customs","Unknown","Unknown","325","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Treasury","SEO/HEO","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","AA/AO","AA","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","AA/AO","AO","375","[c]","21850","21430"
"New entrant CS","2021","Unknown","Home Office","EO","EO","585","[c]","26780","24880"
"New entrant CS","2021","Unknown","Home Office","G6/G7","G6","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","G6/G7","G7","120","[c]","57370","57430"
"New entrant CS","2021","Unknown","Home Office","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office","SEO/HEO","HEO","170","[c]","34350","35050"
"New entrant CS","2021","Unknown","Home Office","SEO/HEO","SEO","120","[c]","42060","41950"
"New entrant CS","2021","Unknown","Ministry of Defence","AA/AO","AA","95","[c]","19210","19560"
"New entrant CS","2021","Unknown","Ministry of Defence","AA/AO","AO","225","[c]","25950","23540"
"New entrant CS","2021","Unknown","Ministry of Defence","EO","EO","200","[c]","22420","22000"
"New entrant CS","2021","Unknown","Ministry of Defence","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","G6/G7","G7","40","[c]","63190","56500"
"New entrant CS","2021","Unknown","Ministry of Defence","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence","SEO/HEO","HEO","100","[c]","33200","33000"
"New entrant CS","2021","Unknown","Ministry of Defence","SEO/HEO","SEO","65","[c]","41280","40000"
"New entrant CS","2021","Unknown","Ministry of Defence","Unknown","Unknown","50","[c]","30100","26670"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","G6/G7","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","SEO/HEO","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government","SEO/HEO","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","AA/AO","AA","765","[c]","19770","20600"
"New entrant CS","2021","Unknown","Ministry of Justice","AA/AO","AO","1720","[c]","23090","22680"
"New entrant CS","2021","Unknown","Ministry of Justice","EO","EO","200","[c]","24210","24440"
"New entrant CS","2021","Unknown","Ministry of Justice","G6/G7","G7","85","[c]","58980","56870"
"New entrant CS","2021","Unknown","Ministry of Justice","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice","SEO/HEO","HEO","195","[c]","29280","30850"
"New entrant CS","2021","Unknown","Ministry of Justice","SEO/HEO","SEO","130","[c]","38810","38150"
"New entrant CS","2021","Unknown","Ministry of Justice","Unknown","Unknown","395","[c]","22420","22920"
"New entrant CS","2021","Unknown","National Crime Agency","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","EO","EO","60","[c]","32320","32260"
"New entrant CS","2021","Unknown","National Crime Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Crime Agency","SEO/HEO","HEO","30","[c]","39660","40170"
"New entrant CS","2021","Unknown","National Crime Agency","SEO/HEO","SEO","10","[c]","[c]","[c]"
