"Status","Year","Organisation","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","North Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Perth and Kinross and Stirling","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","South Ayrshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","South Lanarkshire","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","South Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","West Lothian","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","West Lothian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Berkshire","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Berkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Berkshire","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Berkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Bexley and Greenwich","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Birmingham","AO","20","[c]","19930","18740"
"New entrant CS","2021","Crown Prosecution Service","Birmingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Birmingham","G7","25","[c]","52020","48080"
"New entrant CS","2021","Crown Prosecution Service","Birmingham","HEO","10","[c]","35640","38000"
"New entrant CS","2021","Crown Prosecution Service","Brighton and Hove","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Brighton and Hove","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Brighton and Hove","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Bristol, City of","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Bristol, City of","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Bristol, City of","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Cambridgeshire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Camden and City of London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Cardiff and Vale of Glamorgan","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Cardiff and Vale of Glamorgan","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Croydon","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Devon CC","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Devon CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Devon CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Devon CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","East Cumbria","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","East Kent","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","East Kent","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","East Kent","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","East Kent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","East Kent","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Flintshire and Wrexham","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Flintshire and Wrexham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Flintshire and Wrexham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Haringey and Islington","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Harrow and Hillingdon","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Heart of Essex","AO","10","[c]","20400","20120"
"New entrant CS","2021","Crown Prosecution Service","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Heart of Essex","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Heart of Essex","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Hertfordshire","AO","10","[c]","21090","21000"
"New entrant CS","2021","Crown Prosecution Service","Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Hertfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Hounslow and Richmond upon Thames","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Kingston upon Hull, City of","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Kingston upon Hull, City of","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Leeds","AO","10","[c]","19380","18740"
"New entrant CS","2021","Crown Prosecution Service","Leeds","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Leeds","G7","15","[c]","50250","48080"
"New entrant CS","2021","Crown Prosecution Service","Leeds","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Leicester","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Leicester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Leicester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Leicester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Lewisham and Southwark","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Liverpool","AO","15","[c]","20340","18740"
"New entrant CS","2021","Crown Prosecution Service","Liverpool","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Liverpool","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Liverpool","HEO","10","[c]","36430","38000"
"New entrant CS","2021","Crown Prosecution Service","Liverpool","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Manchester","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Manchester","G7","10","[c]","49810","48080"
"New entrant CS","2021","Crown Prosecution Service","Manchester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Mid Kent","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Mid Lancashire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Mid Lancashire","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Mid Lancashire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Norwich and East Norfolk","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Nottingham","AO","25","[c]","19530","18740"
"New entrant CS","2021","Crown Prosecution Service","Nottingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Nottingham","G7","15","[c]","48570","48080"
"New entrant CS","2021","Crown Prosecution Service","Nottingham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Nottingham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Portsmouth","AO","15","[c]","20420","20120"
"New entrant CS","2021","Crown Prosecution Service","Portsmouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Portsmouth","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Portsmouth","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Portsmouth","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Redbridge and Waltham Forest","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Sheffield","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Sheffield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Sheffield","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","South Hampshire","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","South Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","South Hampshire","G7","10","[c]","52540","50520"
"New entrant CS","2021","Crown Prosecution Service","South Hampshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","South Hampshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","South Teesside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","South Teesside","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Stoke-on-Trent","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Stoke-on-Trent","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Suffolk","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Suffolk","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Swansea","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Tyneside","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Tyneside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Tyneside","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Tyneside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Tyneside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Warrington","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","West Northamptonshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","West Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","West Surrey","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","West Surrey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","West Surrey","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","West Surrey","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Westminster","AO","60","[c]","20870","20120"
"New entrant CS","2021","Crown Prosecution Service","Westminster","EO","30","[c]","27360","26970"
"New entrant CS","2021","Crown Prosecution Service","Westminster","G7","60","[c]","53420","53630"
"New entrant CS","2021","Crown Prosecution Service","Westminster","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","Westminster","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","York","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","York","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","York","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Prosecution Service","York","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","Camden and City of London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt Management Office","Camden and City of London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","250","[c]","21500","20000"
"New entrant CS","2021","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","45","[c]","55850","55000"
"New entrant CS","2021","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","140","[c]","29590","29500"
"New entrant CS","2021","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","145","[c]","41960","41250"
"New entrant CS","2021","Defence Equipment and Support","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Cambridgeshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Cambridgeshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Central Bedfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Dorset CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Dorset CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Dorset CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","East Ayrshire and North Ayrshire mainland","EO","20","[c]","18700","16780"
"New entrant CS","2021","Defence Equipment and Support","East Ayrshire and North Ayrshire mainland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","East Ayrshire and North Ayrshire mainland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","East Cumbria","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Glasgow City","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Glasgow City","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Glasgow City","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Gloucestershire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Harrow and Hillingdon","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Harrow and Hillingdon","HEO","5","[c]","[c]","[c]"
