"Status","Year","Region_ITL3","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Cambridgeshire CC","Outside London","AA/AO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Outside London","AA/AO","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Outside London","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Outside London","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Outside London","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Outside London","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Outside London","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","London","AA/AO","Female","70","[c]","22910","22680"
"Leaver CS","2021","Camden and City of London","London","AA/AO","Male","70","[c]","22820","22680"
"Leaver CS","2021","Camden and City of London","London","EO","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","London","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","London","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","London","G6/G7","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","London","SEO/HEO","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","London","SEO/HEO","Male","65","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Outside London","AA/AO","Female","150","[c]","20770","20380"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Outside London","AA/AO","Male","140","[c]","20560","20940"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Outside London","EO","Female","70","[c]","26720","26920"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Outside London","EO","Male","60","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Outside London","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Outside London","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Causeway Coast and Glens","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Causeway Coast and Glens","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Outside London","AA/AO","Female","45","[c]","20010","20920"
"Leaver CS","2021","Central Hampshire","Outside London","AA/AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Outside London","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Outside London","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Outside London","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Outside London","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Outside London","SEO/HEO","Male","45","[c]","34450","33300"
"Leaver CS","2021","Central Hampshire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Outside London","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Outside London","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire West and Chester","Outside London","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire West and Chester","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire West and Chester","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire West and Chester","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire West and Chester","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire West and Chester","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire West and Chester","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire West and Chester","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chorley and West Lancashire","Outside London","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Chorley and West Lancashire","Outside London","AA/AO","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","Chorley and West Lancashire","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chorley and West Lancashire","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Chorley and West Lancashire","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chorley and West Lancashire","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chorley and West Lancashire","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Chorley and West Lancashire","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chorley and West Lancashire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chorley and West Lancashire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Outside London","AA/AO","Female","125","[c]","21930","21600"
"Leaver CS","2021","City of Edinburgh","Outside London","AA/AO","Male","80","[c]","21760","21290"
"Leaver CS","2021","City of Edinburgh","Outside London","EO","Female","50","[c]","27990","27570"
"Leaver CS","2021","City of Edinburgh","Outside London","EO","Male","75","[c]","29570","29170"
"Leaver CS","2021","City of Edinburgh","Outside London","G6/G7","Female","35","[c]","64300","62530"
"Leaver CS","2021","City of Edinburgh","Outside London","G6/G7","Male","45","[c]","61880","61010"
"Leaver CS","2021","City of Edinburgh","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Outside London","SEO/HEO","Female","70","[c]","38940","38540"
"Leaver CS","2021","City of Edinburgh","Outside London","SEO/HEO","Male","90","[c]","39260","38810"
"Leaver CS","2021","Clackmannanshire and Fife","Outside London","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Clackmannanshire and Fife","Outside London","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Clackmannanshire and Fife","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Clackmannanshire and Fife","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Clackmannanshire and Fife","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Clackmannanshire and Fife","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Clackmannanshire and Fife","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Clackmannanshire and Fife","Outside London","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Clackmannanshire and Fife","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Clackmannanshire and Fife","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Conwy and Denbighshire","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Conwy and Denbighshire","Outside London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Conwy and Denbighshire","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Conwy and Denbighshire","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Conwy and Denbighshire","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Conwy and Denbighshire","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Conwy and Denbighshire","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Conwy and Denbighshire","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Conwy and Denbighshire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Conwy and Denbighshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Coventry","Outside London","AA/AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","Coventry","Outside London","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Coventry","Outside London","EO","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","Coventry","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Coventry","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Coventry","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Coventry","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Coventry","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Coventry","Outside London","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Coventry","Outside London","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Coventry","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Coventry","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Croydon","London","AA/AO","Female","55","[c]","23840","25120"
"Leaver CS","2021","Croydon","London","AA/AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Croydon","London","EO","Female","60","[c]","29390","29030"
"Leaver CS","2021","Croydon","London","EO","Male","50","[c]","28740","28670"
"Leaver CS","2021","Croydon","London","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Croydon","London","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Croydon","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Croydon","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Croydon","London","SEO/HEO","Female","55","[c]","38760","37290"
"Leaver CS","2021","Croydon","London","SEO/HEO","Male","55","[c]","39520","38880"
"Leaver CS","2021","Croydon","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Croydon","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Darlington","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Darlington","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Darlington","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Darlington","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Darlington","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Darlington","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Darlington","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Darlington","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Darlington","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Darlington","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Darlington","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Darlington","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Darlington","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Darlington","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derby","Outside London","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Derby","Outside London","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Derby","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Derby","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derby","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derby","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
