"Status","Year","Function_of_post","Organisation","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","North West (England)","Outside London","355","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","Scotland","Outside London","205","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","South East (England)","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","South West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","Wales","Outside London","110","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Outside London","100","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Outside London","100","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office (incl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office (incl. agencies)","East of England","Outside London","25","[c]","28490","25220"
"Leaver Dept.","2021","Unknown","Home Office (incl. agencies)","London","London","595","[c]","43720","39290"
"Leaver Dept.","2021","Unknown","Home Office (incl. agencies)","North East (England)","Outside London","55","[c]","24510","24110"
"Leaver Dept.","2021","Unknown","Home Office (incl. agencies)","North West (England)","Outside London","175","[c]","26800","24880"
"Leaver Dept.","2021","Unknown","Home Office (incl. agencies)","Northern Ireland","Outside London","15","[c]","24250","24700"
"Leaver Dept.","2021","Unknown","Home Office (incl. agencies)","Scotland","Outside London","45","[c]","28190","24880"
"Leaver Dept.","2021","Unknown","Home Office (incl. agencies)","South East (England)","Outside London","15","[c]","25060","25120"
"Leaver Dept.","2021","Unknown","Home Office (incl. agencies)","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office (incl. agencies)","Wales","Outside London","30","[c]","29460","24970"
"Leaver Dept.","2021","Unknown","Home Office (incl. agencies)","West Midlands (England)","Outside London","25","[c]","27360","24770"
"Leaver Dept.","2021","Unknown","Home Office (incl. agencies)","Yorkshire and The Humber","Outside London","85","[c]","28420","24890"
"Leaver Dept.","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","London","London","15","[c]","45810","46590"
"Leaver Dept.","2021","Unknown","Met Office","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Met Office","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","East of England","Outside London","15","[c]","36860","36100"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","London","London","70","[c]","44030","38630"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","South East (England)","Outside London","10","[c]","45370","47560"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","South West (England)","Outside London","20","[c]","29600","26950"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","West Midlands (England)","Outside London","10","[c]","29500","21340"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","National Records of Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Planning Inspectorate","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Revenue Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government (excl. agencies)","Scotland","Outside London","25","[c]","38580","35180"
"Leaver Dept.","2021","Unknown","Social Security Scotland","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Standards and Testing Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Standards and Testing Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Teaching Regulation Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Intellectual Property Office","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Space Agency","London","London","30","[c]","47750","43340"
"Leaver Dept.","2021","Unknown","UK Space Agency","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government (excl. agencies)","Wales","Outside London","25","[c]","37400","37410"
"Leaver Dept.","2021","Unknown","Welsh Revenue Authority","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Cabinet Office (excl. agencies)","London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Centre for Environment, Fisheries and Aquaculture Science","East of England","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Outside London","15","[c]","24810","24920"
"New entrant CS","2021","Analysis","Charity Commission","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Competition and Markets Authority","London","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Debt Management Office","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Defence Science and Technology Laboratory","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Defence Science and Technology Laboratory","South East (England)","Outside London","10","[c]","30220","26000"
"New entrant CS","2021","Analysis","Defence Science and Technology Laboratory","South West (England)","Outside London","10","[c]","30190","27570"
"New entrant CS","2021","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","London","55","[c]","32760","33570"
"New entrant CS","2021","Analysis","Department for Digital, Culture, Media and Sport","London","London","25","[c]","39570","42020"
"New entrant CS","2021","Analysis","Department for Education (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education (excl. agencies)","London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education (excl. agencies)","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education (excl. agencies)","North West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education (excl. agencies)","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education (excl. agencies)","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Education (excl. agencies)","Yorkshire and The Humber","Outside London","10","[c]","31520","32870"
"New entrant CS","2021","Analysis","Department for Environment, Food and Rural Affairs (excl. agencies)","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for International Trade","London","London","65","[c]","30120","31800"
"New entrant CS","2021","Analysis","Department for International Trade","South East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Transport (excl. agencies)","London","London","95","[c]","34550","32690"
"New entrant CS","2021","Analysis","Department for Transport (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department for Transport (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department of Health and Social Care (excl. agencies)","London","London","55","[c]","52580","53360"
"New entrant CS","2021","Analysis","Department of Health and Social Care (excl. agencies)","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Outside London","15","[c]","35600","32790"
"New entrant CS","2021","Analysis","Driver and Vehicle Licensing Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Food Standards Agency","London","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Food Standards Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Food Standards Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Government Actuary's Department","London","London","25","[c]","45430","47000"
"New entrant CS","2021","Analysis","Government Actuary's Department","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Courts and Tribunals Service","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Prison and Probation Service","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Revenue and Customs (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Revenue and Customs (excl. agencies)","London","London","65","[c]","34730","36160"
"New entrant CS","2021","Analysis","HM Revenue and Customs (excl. agencies)","North West (England)","Outside London","45","[c]","31640","31810"
"New entrant CS","2021","Analysis","HM Treasury (excl. agencies)","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Insolvency Service","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Maritime and Coastguard Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Defence (excl. agencies)","London","London","25","[c]","31840","33850"
"New entrant CS","2021","Analysis","Ministry of Defence (excl. agencies)","South East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Defence (excl. agencies)","South West (England)","Outside London","10","[c]","29020","27850"
"New entrant CS","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","London","London","35","[c]","30810","28000"
"New entrant CS","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Justice (excl. agencies)","London","London","45","[c]","35820","33930"
"New entrant CS","2021","Analysis","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Outside London","20","[c]","24240","22800"
"New entrant CS","2021","Analysis","National Savings and Investments","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office for Standards in Education, Children's Services and Skills","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office for Standards in Education, Children's Services and Skills","South West (England)","Outside London","[c]","[c]","[c]","[c]"
