"Status","Year","Age","Organisation","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","Public Health England","Department of Health and Social Care","LGBO","60","[c]","26370","26880"
"New entrant CS","2021","20-29","Public Health England","Department of Health and Social Care","Undeclared","115","[c]","26810","23530"
"New entrant CS","2021","20-29","Public Health England","Department of Health and Social Care","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Registers of Scotland","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Registers of Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Registers of Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Revenue Scotland","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Revenue Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Rural Payments Agency","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Courts and Tribunals Service","Scottish Government","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Courts and Tribunals Service","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Courts and Tribunals Service","Scottish Government","Undeclared","40","[c]","21580","20850"
"New entrant CS","2021","20-29","Scottish Forestry","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Forestry","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Forestry","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Government (excl. agencies)","Scottish Government","Heterosexual / straight","75","[c]","28830","26160"
"New entrant CS","2021","20-29","Scottish Government (excl. agencies)","Scottish Government","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Government (excl. agencies)","Scottish Government","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Government (excl. agencies)","Scottish Government","Unknown","140","[c]","29470","30650"
"New entrant CS","2021","20-29","Scottish Prison Service","Scottish Government","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Prison Service","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Prison Service","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Prison Service","Scottish Government","Unknown","105","[c]","21140","20810"
"New entrant CS","2021","20-29","Serious Fraud Office","Attorney General's Departments","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Serious Fraud Office","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Serious Fraud Office","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Social Security Scotland","Scottish Government","Heterosexual / straight","55","[c]","23340","20060"
"New entrant CS","2021","20-29","Social Security Scotland","Scottish Government","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Social Security Scotland","Scottish Government","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Social Security Scotland","Scottish Government","Unknown","30","[c]","23560","20060"
"New entrant CS","2021","20-29","Standards and Testing Agency","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Standards and Testing Agency","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Standards and Testing Agency","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Student Awards Agency for Scotland","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Student Awards Agency for Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Student Awards Agency for Scotland","Scottish Government","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Submarine Delivery Agency","Ministry of Defence","Heterosexual / straight","40","[c]","27860","27540"
"New entrant CS","2021","20-29","Submarine Delivery Agency","Ministry of Defence","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Submarine Delivery Agency","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Submarine Delivery Agency","Ministry of Defence","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Teaching Regulation Agency","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Teaching Regulation Agency","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","The National Archives","The National Archives","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","The National Archives","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","The National Archives","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Transport Scotland","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Transport Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Transport Scotland","Scottish Government","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Export Finance","UK Export Finance","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Export Finance","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Export Finance","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Hydrographic Office","Ministry of Defence","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Hydrographic Office","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Hydrographic Office","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Hydrographic Office","Ministry of Defence","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Unknown","55","[c]","24500","23320"
"New entrant CS","2021","20-29","UK Space Agency","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Space Agency","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Space Agency","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Space Agency","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Supreme Court","UK Supreme Court","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Supreme Court","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Supreme Court","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Heterosexual / straight","300","[c]","29060","29540"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","United Kingdom Statistics Authority","LGBO","40","[c]","28610","29540"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","United Kingdom Statistics Authority","Unknown","145","[c]","27220","29540"
"New entrant CS","2021","20-29","Valuation Office Agency","HM Revenue and Customs","Heterosexual / straight","65","[c]","25650","24500"
"New entrant CS","2021","20-29","Valuation Office Agency","HM Revenue and Customs","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Valuation Office Agency","HM Revenue and Customs","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Valuation Office Agency","HM Revenue and Customs","Unknown","60","[c]","24640","24500"
"New entrant CS","2021","20-29","Vehicle Certification Agency","Department for Transport","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Vehicle Certification Agency","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Vehicle Certification Agency","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government (excl. agencies)","Welsh Government","Heterosexual / straight","55","[c]","22740","20500"
"New entrant CS","2021","20-29","Welsh Government (excl. agencies)","Welsh Government","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government (excl. agencies)","Welsh Government","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government (excl. agencies)","Welsh Government","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Revenue Authority","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Revenue Authority","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Revenue Authority","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
